"2706";;"Pxtb, tMTib, hiQcA-yAItMb ";"atoNb aoIbgi PibM nxtr_g maoQ ; ""Pxtbdgi mTCt hAIgxlClg KuNnAIgi cAUKxp purCp qMgni""";"NOUN"
"2707";;"siniQcixt, tzKAI_sib ";"sib yAbgi maoQ aoIb ; ""KuQgzgi misiQ adun hurAMb adubu Pu-Pudun siniQcixt TMle""";"ADJECTIVE"
"2708";;"UIri-UIrib ";"mpuQ PAn pAQToCtb ; ""aqAQn ayuCt UIri-UIrib mmixn mmAbu yeQlMmi""";"ADJECTIVE"
"2709";;"lMcx_ludb_mi, lMcx_Pjdb_mi, lMcx_nAIdb_mi, lMcx_mAQlb_mi ";"PidMniQqAI aoIb sAjx cxtb mi ; ""lMcx ludb misiQbu KuNnAId Pxtb mixyeQn yeQbi""";"NOUN"
"2710";;"gNjA, gNjA_pAMbi ";"pAMbi amgi mnA msi miyAMn tCKAIrg nisA aoIn sijiNnY ; ""mhAC loNn-TuFn gNjA TAI""";"NOUN"
"2711";;"mKATzb_ciNbAN ";"mTC nxtb ciNbAN ; ""mKATzb ciNbAN amsuQ mTCTzb ciNbAN anin puLlg KoNToC puToCI""";"NOUN"
"2713";;"minuQsi_lYtb, minuQsi_yAUdb, Drm_lYtb, Drm_ceNdb ";"cxn-loNcxki wAQmd lYb TbC ; ""hOjiCkALdi KuNnAId minuQsi lYtb TOaoQn awAQb PidA Pzle""";"NOUN"
"2715";;"puNsiNb, PAjiNb, lACsiNb ";"gAri, kolu lAQgoLnciQbbu sijiNnnbgidmC mdugi mmAQd sgoL, sLlAbnciQbbu sMjiNb ; ""kolu sijiNnnbgidmC lOUbn sLlAbbu puNsiLli""";"VERB"
"2716";;"pAF ";"tAIbzpAN asid Pxte hAIn lOnb amsuQ atoFp tAIbzpAN amdn pAMdb mhY pib TbC ; ""sNt kbirgi mtuQINn, minMb qAQb acOb pAFni""";"NOUN"
"2718";;"Drm_lYtb, puCceL_Pxtb, puCceN_Pxtb, minuQsi_ceNdb, minuQsi_lYtb ";"aPb TbC tObd TAjb lYtb nxtr_g noLluCp yAUdb nxtr_g aPb puCceL ceNdb ; ""rAbN Drm lYtb misC amni""";"ADJECTIVE"
"2719";;"akNbn_asoNbbu_tuhxp, aqM-aqMb_cAnb ";"minuQsi yAUdbgi TOaoQ ; ""hOjiCki mtMd misiQd akNbn asoNbbu tuhxp sNdoCli, msin mrM aoIdun misiQgi sAjx mAQTrCli """;"NOUN"
"2720";;"KNgxlb ";"mANnb poxsiQgi mCtgi lOKxlb ; ""ImAn pAbuQd sexnbgidmC KNgxlb PYjoM pi""";"ADJECTIVE"
"2721";;"Pzb ";"IrAI lAIn Kux cNb qMb ; ""lOU-siQUgi seNtr_ KudiQmCt lOmisiQgidmC lOUbg mri lYnb poxsiQ Pzqi""";"ADJECTIVE"
"2722";;"mrAQ_kAIbgi_maoQ ";"aheNb aoIbgi maoQ-mtO ; ""mrN-mTuM mrAQ kAIbgi maoQn mhAC acAUrM kAre""";"NOUN"
"2724";;"PM_TiNdoCp ";"knAguMb ambu kriguMb TO am siNnb ; ""atL bihAri bAjpAIn lAL kr_isn_ adbAnibu pr_AIM ministrgi qMTz aoIn PM TiNdoCp pAMmi""";"NOUN"
"2725";;"amuQ_hNn_lOsiNb ";"msAgi hC sijiNndun knAguMbgi lN-TuM nxtr_g kriguMb pox lOb TbC ; ""hiNdugi luFsiQn ayoDy_Ad rAMgi poCnPM lMdMbu amuQ hNn lOsiNb pAMKi""";"NOUN"
"2726";;"tAQkC, pNduF, pArA, mtAQ ";"acOb lAIriC amdi atoFp mKLgi lAIriCnciQbgi mcex nxtr_g sruC msid kriguMb hirM nxtr_g akCnb mtAQ amgi mrMd nYnb ; ""qsigi lAIriC tAb adud mhAtm_Ajin gitAgi mqAsub tAQkCki mrMd sNdoCn tACI""";"NOUN"
"2727";;"lAMbA_lYtb, cAQdMniQqAI_lYtb, cAQdMniQqAI_lAMbA_lYtb ";"myAMdgi heNb nxtr_g mkoC aoIbgi PibM ; ""sciN teNduLkrn noQmgi aoIb kr_ikex msANnd seNcuri yYdun kr_ikex tAIbzd lAMbA lYtbdu Uxle""";"NOUN"
"2728";;"Ins_tity_ux ";"KoriroL, sAIns_ amdi klAnciQbbu cAUKxhNnbgidmC liQKxp KuNnAI ; ""BArxki teCnolojigi Ins_tity_ux asi mhY-msiQgi lMd mAleMd PAUI""";"NOUN"
"2729";;"TbC_KNbgi ";"kriguMb PM am pAIb Pzbgi TOaoQ ; ""mhACki TbC KNbgi pAU tAbd mhAC yAMn nuQqAIrMmi""";"NOUN"
"2730";;"ayAMb_sruC ";"kriguMb poxnciQbgi tzKAI heNb sruC ; ""IsiQ IcAUn mrM aoIdun noQ-poC Tzb mAIkYgi ayAMb sruC IsiQd luFciNKr_e""";"NOUN"
"2731";;"ayAMb_msiQ ";"atoFpg yeQnbd msiQ yAMn heNb ; ""BArxt hiNdun ayAMb msiQ aoI""";"ADJECTIVE"
"2732";;"KuduM_cNb_PibM ";"kriguMb pox nxtr_g lNTuMnciQbd pAQgL siNndun mpu aoIb ; ""lANmisiQ adun lANbN adubu KuduM cNb PibM purClMmi""";"NOUN"
"2733";;"lYqACp ";"kriguMb amgi mpu aoIdb PibM ; ""ahANbd BArxt mpAN lMd misiQn lYqACp aoIrMmi""";"NOUN"
"2734";;"mtiC_cAb ";"lOsiQ Kz hYb amdi mhY-msiQnciQbgi mixyeQd aKNnb mguN adu yeQlg kriguMb PM amgidmC mpAcAI hAIn KNb ; ""cAQyeQsiQd cAQdMnhNbn mhYroIsiQgi mtiC cAb cAQ yeQqi""";"NOUN"
"2735";;"pAQgL ";"kriguMb tObqMb nxtr_g hC sijiNndun msAgi TbC tOb ; ""INdirA gANDin Iz soC lisiQ amg huMPutrAmqAd mhACki pAQgL sijiNndun ImrjeNsi lAUToCKi""";"NOUN"
"2736";;"mtiC_cAb ";"kriguMb TbC amgidmC cF cAb miaoIb ; ""mhACki mtiC cAb adun mrM aoIdun mhACn TbC asi Pzlibni""";"NOUN"
"2738";;"TCnnb_IsiQ ";"TCp yAb poxam msi aIzb nxtr_g UNnciQb hAFciNdun IzhLli ; ""mhAC cAgi mhuxt TCnnb IsiQ aoIn pAMmi""";"NOUN"
"2739";;"TO_pub_mi ";"kriguMb PM amd KLlb nxtr_g PM adugidmC PzPM ToCp hCsiQ Pzb ; ""luF asigi TO pub mi puMnmC yAMn hoxnb kLli""";"NOUN"
"2740";;"luciQb ";"myAM puMnmCtgi mkoC aoIb misC am ; ""mohNn luF asigi luciQbni""";"NOUN"
"2741";;"mnAUnupA, mnAU, myAMb, mbuQ, mOpw_AnupA, mOpw_A, mdu_niQTO ";"KurAn poCp mcAnupA ; ""sy_AM mhACki mnAUnupAni""";"NOUN"
"2742";;"lYqACp ";"lYbAC qAClib knAguMb am ; ""sibAji hY-siQb lYqACp am aoIrMmi""";"NOUN"
"2743";;"lYqACcuFli_pAIrib ";"mhACki mKuxt sCti pAIb ; ""lYqACcuFli pAIrib br_itissiQn minAI aoIrb BArx mcAsiQd miaox-minY cxTrMmi""";"NOUN"
"2744";;"mtiC_cAb ";"kriguMb TbC am tOnbgidmC cAnb ; ""TbC asi tOnbgidmC sohNguMb mtiC cAb misC am drkAr aoI""";"ADJECTIVE"
"2745";;"hC_lYbmi ";"mqoQd hC pirb nxtr_g kriguMb Kr tOb nxtr_g Pznbgi hC lYrb ; ""mboCki UILgi mtuQINn rAMsu yuM asid lYbgi hC lYbmisCni""";"ADJECTIVE"
"2746";;"lOsiLlurb ";"knAguMb amn pAIsiLlurb ; ""lYqACpAn lOsiLlurb lM adu hNdoCnb hAI""";"ADJECTIVE"
"2747";;"KLlb ";"kriguMb TbC mPM nxtr_g PM amgidmC ; ""aqAQsiQ seNnnbgidmC KLlb misC adu sutid lY""";"ADJECTIVE"
"2748";;"mbuceL_cexpn, mbuCceN_cexp ";"areFp puCceL ceNb ; ""mbuceL cexp misiQdi KudoQTib lACpd nAcuQde""";"ADJECTIVE"
"2749";;"seL_Pzb ";"lN-TuMgi mpu aoIbgi TOaoQ ; ""knAn kror pti aoIgni hAIb msAn asid gjAnNn seL Pzle""";"NOUN"
"2751";;"seNdoQ, atoQb, kANnb ";"lLloN-ItiC amdi TbC amdgi Pzb aheNb seL ; ""mhACn Pi lLloNbdgi seNdoQ yAMn tALle""";"NOUN"
"2752";;"suFnM_tOb_misC, kusi-rAsi_tOb_misC, mniQ-mKA_tMb_misC, apAMbt_tOb_misC ";"msAgi hCpu arANb maoQ niQtMn sijiNnb ; ""kMpni asigi mpu adu suFnM tOb misCni""";"NOUN"
"2753";;"luciQb ";"kriguMb rAjniti doL nxtr_g luFnciQbgi mkoC ToQb mi ; ""atL bihAri bAjpAy asi BAjpAgi luciQbni""";"NOUN"
"2754";;"luciQb ";"knAguMb am mhACtun kriguMb miPM nxtr_g luF amgi mkoC aoIb ; ""pNdix rAmAnujbu yAMn IkAI KuMnbg loInn luF asigi luciQb KLle""";"NOUN"
"2755";;"mpu ";"kriguMb poxnciQbd mpuQPAn amsuQ mKL KudiQmCki hC Pzlb ; ""mpun mnAIdud asAUb hYTrMmi""";"NOUN"
"2757";;"dolAI_TOb_mi ";"niQTOnciQbn toQb sgoLn ciQb gArinciQbbu TOrib misC ; ""mhABArxki lANjAUd sr_ikr_isnn arjuNn dolAI TOb mi amni""";"NOUN"
"2758";;"niQTO ";"kriguMb lYbAC nxtr_g kAQluF amgi mkoC ToQb lYqACp amsuQ mpu ; ""tr_etA jugt sr_i rAMn ayoDy_Agi niQTO aoIrMmi""";"NOUN"
"2759";;"niQTOreL, niQTOreN ";"aduguMb yAMn cAUb niQTO mhACki mKAd lYbAC kyAgi niQTOsiQ lY ; ""aCbr TOjAL hYb niQTOreL am aoIrMmi""";"NOUN"
"2760";;"UkiL ";"knAguMb am mhACn aAINgi aoIb mhY cAQyeQd mAI pAClb amsuQ WwAyeLszd knAguMb amgi mAIkYd mrY yexnrb ; ""TOdoC asigidmC mhACn shrgi Kw_AIdgi cAUb UkiL neCI""";"NOUN"
"2761";;"lYPM ";"min KuNdAb mPM ; ""aseQb amsuQ numix mrAQkAIn Pzb lYPMn hCcAQgidmC kANnY""";"NOUN"
"2762";;"miPM, mitiN, KNn-nYnb ";"kriguMb hirM amd mru aoIb wAPM Kr tAnnbgidmC miyAM puLlb ; ""lOmisiQgi chigi aoIb miPMd lOU-siQUbg mri lYnb wAPMsiQ KNn-nYnKr_e""";"NOUN"
"2765";;"liQKxlMb_misC ";"kriguMb luF nxtr_g dLnciQb hOdoCp misC ; ""ao.ae.hy_uM asi kzgr_es pArtibu liQKxlMb misCni""";"NOUN"
"2766";;"yuMPM ";"msid kriguMb pox am KiNb nxtr_g TMb yAb ; ""kriguMb pox amgi yuMPM cexp drkAr aoI""";"NOUN"
"2767";;"lYkAIsi ";"mi Krn yuM sAdun lYb mPM ; ""gNpti IrAxpgidmC lYkAIsigi mi puMnmC puLle""";"NOUN"
"2768";;"cxn-loNcx, cxn-pTAF, cxnroL ";"lYqACloN nxtr_g KuNnAIgi aoIb puNsi mri lYnb ; ""hiNdugi cxnbid luhoQb hAIbsi miyAMn yAnrb cxn-loNcx amni""";"NOUN"
"2769";;"mhY_loIsz ";"kriguMb ambu hOdoClMb ; ""msi aYgi IbuDOn liQKxlMb mhY loIszni""";"ADJECTIVE"
"2770";;"lYb ";"kriguMb mruaoIb mPM amd KiNb ; ""himAloI BArxki awAQd lYb ciQjAUni""";"ADJECTIVE"
"2771";;"lAUToCp, PoQdoCp ";"KoNjeL hOn lAUdun nxtr_g kriguMb amgi mteQn kriguMb am KzhNb wAPM ; ""mKOIgi apAMb TuQdbgi siNmisiQgi luciQb adun KoQjz czsNnb lAUToClMmi""";"NOUN"
"2773";;"mKA_tAb ";"yATz, hCnciQbd knAguMbgi mKA poNn lYb ; ""mirAn mhACki mKA tAb krm cArisiQd loInbgi mtO adu aPb aoIde""";"ADJECTIVE"
"2774";;"mAIyoQ, dAI_lOb ";"aYhACn tOgni nxtr_g tObni hAIn msAn yAjbAbigni ; ""lYbAC amd miaox-minY heNgxlCpgi mAIyoQ knAn y""";"ADJECTIVE"
"2775";;"miKA_poNb ";"knAguMb amgi mpAN tAQb ; ""miKA poNb misCt poN mnuQd PAjiNb tenwAg cF mANnY""";"ADJECTIVE"
"2776";;"hC_lYtb ";"msAgi PzPM ToCp lYtbgi nxtr_g mpu aoIbgi PibM ; ""lNTuM asid mhACki hC lYtb adu KudM Uxlb mtuQd mhACn mhACki KoQPM adu hNdoCp tArMmi""";"NOUN"
"2777";;"knAguMb_amgi_mKAd ";"knAguMb mTC ToQb amn tAC-Koxtun TbC tObgi PibM ; ""mhAC aduCki mtiC sAUgLli mdudi knAguMb amgi mKAd TbC tObd awAb aoI""";"NOUN"
"2778";;"miKA_poNb, loInM, minAI ";"knAguMb lYqACloI amgi mKAd lYbgi PibM ; ""miKA poNbgi yoxlhiQn puLlurb BArx asi IzsoC lisiQ amg cAmApL niPutArext niQtMb PzKi""";"NOUN"
"2779";;"qAIqMdb, qAIqM-siQqMdb, KAQb_qMdb ";"kriguMb TbC ambu yAMn Tun aoIhNniQb ; ""mhAC yAMn qAIqMdb misCni""";"ADJECTIVE"
"2780";;"pAQdb, ayMb, mikiTi_aoIb, miceN_aoIb, tusoNb, tusoN-mANsoNb, kiTi-kiruM_tOb ";"mhACtugi TmoId akib PAUb amsuQ kriguMb TbC am tObd kirb ; ""pAQdb misiQn puNsid hNjiN-hNjiNn si""";"ADJECTIVE"
"2781";;"thA-thAb, hobe_tOb, hATu-hATu_tOb ";"kriguMb TbCnciQbd Tun tOgNb ; ""mnohr asi ceCsiNdb amdi thA-thAb misCni""";"ADJECTIVE"
"2782";;"puCniQ_PATb_qMdb, puCniQ_crAQnb, le-nA_tAdb, puCniQ_lACsiNb_qMdb ";"puCniQ tFn lYb qMdbgi PibM ; ""puCniQ PATO, puCniQ PATb qMdb min TbC amt niQTin tOb qMde""";"ADJECTIVE"
"2783";;"smr_Ax ";"kiguMb lYbAC am qAC pACp-sNn sNdoCp ; ""niQTOreL asoC smr_Axki miToL PzlMmi""";"ADJECTIVE"
"2784";;"hOjiCki_mtM ";"tOKr_b amdi tuQd lACdb nxtb mtM ; ""hOjiCki mtMd nupin lM KudiQmCt mAQjiL TArCli""";"NOUN"
"2785";;"qsi-qsimC, hOjiC-hOjiCmC ";"hOKr_b amdi tuQd lACkdb mtM nxtbd aoIrib ; ""qsi-qsimC BArx amsuQ pAkistANgi mri asi aPb aoIde""";"ADVERB"
"2786";;"sAxkAIdr_ib, lYsAx_tMdr_ib ";"apoMbdgi asAxp aoIdr_iqYgi mtM ; ""sAxkAIdr_ib lYsiQ adu heCtxknu""";"ADJECTIVE"
"2787";;"KoQdr_uM ";"sAQtC tOrg pANb mri cxp mAIreNgi jAx mKL am ; ""mhAC KoQdr_uMgi aeNsAQ yAMn pAMn cAI""";"NOUN"
"2788";;"mpuQ_PAdr_ib, loIsiNdr_ib ";"aroIb tAQkC yOdr_ib ; ""mpuQ PAdr_ib TbC adu loIsiLlu""";"ADJECTIVE"
"2789";;"miyAI_cLlb, pchi_Kr_lYsiLlb ";"nhAdgi chi Kr heLlb nxtr_g ahL amsuQ nhAgi mrCt lYb ; ""aYKoIgi aojA nupi adu miyAI cLlbi nupini""";"ADJECTIVE"
"2790";;"mpuQ-mrY_PArb, sAreF_PArb, miaoI_mpuQ_PArb ";"aqAQ aoIbgi mtMbu heNdoCtun nhAgi mtM cxlCp ; ""mhAC mpuQ-mrY PArb misCni adubu sAgxti aqAQguMn tOri""";"ADJECTIVE"
"2791";;"IKOlAQb, KOrAQb ";"apAMb am PzniQbgi maoQ ; ""chi ani cuFn yuMdgi lAFn lYrurb mtuQd yuMgi miaoIsiQ UNnniQbgi mhACki IKOlAQb adu heNgxlClMmi""";"NOUN"
"2792";;"puCniQ_PATb_qMdb, puCniQ_crAQnb, ne-nA_tAdb, puCniQ_lACsiNb_qMdb ";"puCniQ tFn lYb qMdbgi PibM ; ""puCniQ PATb qMdbn miaoIbbu asoNb aoIhLli""";"NOUN"
"2793";;"mrAI_cAITrCp, lMcx_mAQTrCp ";"hANn lYrMb PibMdgi cAQ tArCpgi TOaoQ ; ""mhACki mrAI cAITrCpgi Kw_AIdgi cAUb mrMdi yuni""";"NOUN"
"2794";;"PibM_cAdb_maoQ ";"aPb, nuQqAI yAIPb maoQ aoIdb ; ""mhACki PibM cAdb maoQ adu aYhAC yeQb qMlMde amsuQ mhACpu aYhACki yuMd czjPM pirMmi""";"NOUN"
"2795";;"Ins_peCtr ";"acuM-arAN amsuQ asoI-aqAM yeQsiLlib misC ; ""Ins_peCtrn KzhOdn TuQlrg loIszbu yeQsiLlMmi amsuQ mrAL lYb loIszloIsiQgi mTCt TbC lOKxlMmi""";"NOUN"
"2796";;"rAstr_pti, pr_sident_ ";"hOjiCki mtMd pr_jAn lYqACp lYbAC amn Kznb Kw_Idgi mkoC ToQb lYqACp ; ""dACtr rAjeNdr_ pr_sAd asi BArxki ahANb rAstr_ptini""";"NOUN"
"2797";;"TOrM_mp ";"kriguMb miPM amgi mkoC ToQb misC ; ""TOrM mpugi miyAMbu aoCpgi wAPM tArb mtuQd miPMdugi TOrM preQsiQ hOrMmi""";"NOUN"
"2798";;"mixn_Ub ";"mixyeQgi mmAQd lYb ; ""atiyAd mixn Ub TwANmicACki msiQ lACqMdn lY""";"ADJECTIVE"
"2799";;"puCniQ_ani_loQdn_hoxnb ";"puCniQ cexn amdi leFp lYtn kriguMb TbC amd hoxnbgi PibM ; ""aeklby_n puCniQ ani loQdn hoxnbgidgi teNkAFpgi mhYd yAMn kA heNn hYsiQb aoIrMmi""";"NOUN"
"2801";;"yAIbireL_sidbgi_mtAQ ";"hiNdusiQgi mtuQINn poCp amdi sib nAIde hAIn lOnb poxsC amg mri lYnb ; ""miPM asid yAIbireL sidbgi mtAQd KNn nYnKi""";"ADJECTIVE"
"2802";;"yATz ";"kriguMb TbC TOrAQnciQbg mri lYnn lYbAC adun pib nxtr_g ToCp wAPM ; ""INkM teks_ki loIszn mArc_ki cYcx kuNTr_AmAIToI PAUbgi mnuQd kAQgx Tigxnb yATz ToClMmi""";"NOUN"
"2803";;"aojA, guru, lMjiQ-lMtACp, lMjiQb, lMyANb ";"mhYroIsiQbu tACpi-tMbib misC ; ""aojA amsuQ mhYroIgi mrid nuQsinb drkAr aoI""";"NOUN"
"2804";;"mhY_tMbib, lAIriC_tMb, mhY_tMb ";"mhY pib nxtr_g tACpibgi maoQ ; ""mhY loIsz asid julAIgi ahANb cYcxtgi mhY tMbib hOrgni""";"NOUN"
"2805";;"mhYroI, sAtr_ ";"mhY tAMlib misC ; ""hYsiQb mhYroIn kriguMb sbjekt_ am nYnbd mmux tAn nYnY""";"NOUN"
"2808";;"blrAM, bldeb ";"roIniN poCp kr_isNgi myAMb ; ""blrAM asi sesnAggi sAIaiNni hAIn lOnY""";"NOUN"
"2809";;"tAIbzpANgi, tAIbzpANgi_aoIb ";"acx-cxt, leQli-pALlib asig mri lYnb ; ""tAIbzpANgi pox Krdi hOjiC PAUb aTuFp aoIn lYri""";"ADJECTIVE"
"2812";;"UcN, Pr_eM ";"kriguMb pox am sAdr_iqYgi mmAQd mdugi mcexsiQ adu puNsiLlg mdugi myAId kriguMb pox am hAFp nxtr_g pANb yAI ; ""mhACn lAIgi ayeCp lAI adubu Ugi UcNd hAFlMmi""";"NOUN"
"2813";;"mtuQd, mmYd, mmYTzd, koNTzd, kAITzd, aroIbd, poloI ";"knAguMbg hAInKib nxtr_g TAnKib mtMgi mtuQd lACp mtM ; ""TbC asi loIrb mtuQd aY yuMd cxkni""";"ADVERB"
"2814";;"anirC, amuC_hNn, amuCk, amuCsu, amuCksu ";"amuC aoIKr_b mtuQd amuCsu aoIb ; ""wAhz asi anirC KuMmu""";"ADVERB"
"2815";;"tiQTO ";"aszb amdi aqOb mcud Pzb mmiQ cxp nApi am ; ""tiQTOgi mhi TCpn hCcAQd kAnhLli""";"NOUN"
"2817";;"asAUb, wArOb, puClO-pArOb, nuqAItb, nuQqAItb ";"TmoIgi aduguMb ITiL mdun awAb nxtr_g amAQb pib nxtr_g TbC nAtY cAdn tOrCpd PAUI ; ""asAUbn TLlb midi kriguMb am heCt tOb qMmi""";"NOUN"
"2818";;"hYndb ";"puCniQd nuQqAIb PAUdb ; ""aYgi wA tArg mhAC hYndb PAUrMmi""";"NOUN"
"2819";;"nuQqAItb ";"mrM cAb, mru aoIb nxtr_g nuQqAIb wAPMnciQb aoIdbd puCniQd pAUb awAb ; ""adoMgi TbC asi mtM cAn tOb qMKidbgidmC aYhAC nuQqAItb PAUjY""";"NOUN"
"2820";;"aoInb, nAUTi_sAb, hAIPex_sAUb, pYb ";"kriguMb amd peNdbdgi wAb, tumiNn lYb nxtr_g toqANn lYb ; ""aYn mhACki TbC tOb qMKidr_e msigidmC mhAC aYqoNd aoInri""";"VERB"
"2822";;"Pjdb, leMdb ";"KNgxlb aoIdb ; ""KoriroLd tAbd Pjdb wAsiQ sijiNnroIdbni""";"ADJECTIVE"
"2823";;"lYbAC_mcA_tAdb, leMjdb, ljdb ";"noLluCp yAUdb ; ""mhACki lYbAC mcA tAdb wAqAQdun mhACki lAIriC hYtb adu PoQdoCI""";"ADJECTIVE"
"2824";;"wAKL_KNTdn ";"mNn wAKL tOdn ; ""kriguMb TbC am tObd wAKL KNTdn tOgnu""";"ADVERB"
"2825";;"ciQ_leMb ";"noLluCp yAUdb ; ""lANPA aoIdun lYrb PAUbd purun purun aAleCjeNdrgi mmAQd ciQ leMb PibMd leFKi""";"ADJECTIVE"
"2827";;"tOPM_ToCtb ";"msAgi hC mnuQd lYtb ; ""tOPM ToCtb TbC amt tOgnu""";"ADVERB"
"2828";;"mkoC_ToQbi_lYqACpi ";"kriguMb acOb lYqACloN amgi luciQpureL aoIbi nxtr_g lYqACpi ; ""BArxki ItihAst knAguMbi aPAUbi mkoC ToQbi lYqACpi amtgi mrMd IrMb TeQnde""";"NOUN"
"2829";;"rAni, lYqACpi ";"lYbAC nxtr_g mPM amgi mkoC ToQb lYqACpi nxtr_g luciQbi ; ""rjiyA suLtAN, lks_mi bAInciQb rAnisiQn mKoIgi pAQgL amsuQ TOnAn yeCnbsiQbu myA kuMhNKi""";"NOUN"
"2830";;"niQtMb, niQKA_tMb ";"knAguM amgi mKA lYtb ; ""aYKoI niQtMb lYbACki pr_jAni""";"ADJECTIVE"
"2832";;"mANnb, amt_aoIb ";"maoQ, cAQ, mtiC, mmL, myAI asinciQbgi mixyeQd amt aoIb ; ""adoM aYgi IpAg mANnb mini """;"ADJECTIVE"
"2834";;"mrAL_lYtb ";"knAguMb amd lzjrub aoIdbgi PibM ; ""pAUdMlib misiQgi wAPM tArb mtuQd mhACki mrAL lYtb adu Uxp qMlgni""";"NOUN"
"2835";;"aoIToCp ";"lACkdb mtMd aoIrCp yAb ; ""aIz-asAgi loIszn pib pAUgi mtuQINn qsi akNb noQ tAb yAbgi aoIToCp lY""";"NOUN"
"2836";;"mri_lYndb ";"mri mKoQ sMndb ; ""pr_esk UNnb adud netAjin wAhzsiQgi pAUKuM pidun mri lYndb wA qAQb hOrMmi""";"ADJECTIVE"
"2837";;"cuQsiNnbd_yAUsiNdb, lMbA_tOnrib_mAIkY_amtd ";"mseL yeQTinb mAIkYdgi toqANn tAb ; ""cuQsiNnbd lMbA tOnrib mAIkY amtd yAUsiNdb luciQbsiQn mrM aoIdun keNdr_d dL amtn srkAr seMb qMddun rAstr_pti sAsN tMb tAre""";"ADJECTIVE"
"2838";;"ciNdA_pAUdAnb, UzKxnb, qzKxnb ";"kriguMb wAPM amd ciN KuMndun qAQnb ; ""qsAI ayuCmC aY mhACk ciNdA pAUdAnb am ToCKr_E""";"NOUN"
"2839";;"kCtr_ib ";"knAguMb amn pAdM lOdun pALhLdr_ib ; ""knAguMb amn kCtr_ib pANdMPM asibu kCpn aYgi ahANb TOdAQni""";"ADJECTIVE"
"2841";;"yuM_pANdr_ib, luhoQdr_ib, yuMbAL_lMbid_KoQdAdr_ib ";"knAguMb aMg puNsi lYpuL seMdr_ib ; ""yuM pANdr_ib nupAtn PM asigidmC TAb yAgni""";"ADJECTIVE"
"2842";;"aAsA_cAUdb ";"awAQb aAsA TMdbgi TOaoQ ; ""aAsA cAUdbn puNsibu areMb aoIhLli""";"NOUN"
"2843";;"apAMb_lYtb ";"puCniQgi aduguMb PiBM msi kriguMb wAPM nxtr_g pox Pznb hoxnbd puCniQ czdb ; ""apAMb lYtbn mrM aoIdun mhAC YbC amxtd TwAI yAUde""";"NOUN"
"2844";;"hYniQb_PAUdb ";"kriguMb TbC amd tOniQbgi apAMb lYtb ; ""mhAC TbC asid hYniQb PAUdb mini""";"ADJECTIVE"
"2845";;"KuxloIdb ";"krigumb TbC amgi mrMd mtiC cAb lOsiQ lYtbgi PiBM ; ""KuxloIdbn mrM aoIdun TbC asi AYn maoQ cuMn tOb qMKidr_e""";"NOUN"
"2846";;"mCsiLlb, lAQsiLlb, nuQsuC-nuQjAnb ";"puCniQ nuQqAItbn mrM aoIdun kriguMb amdgi lYToClb ; ""nzgi mCsiLlb mAIToQ asin hAIri mdudi nhAC yAMn awAb tAre""";"ADJECTIVE"
"2847";;"anAb, asoNb, qMdb, lAInA_ceNb, lAInA_pCp ";"kriguMb lAInA amg loInb ; ""hNTb jAxki anAb misiQdi ayAMbn hidAC Pzdbdgi si""";"ADJECTIVE"
"2849";;"mi_loInniQdb, mi_tiNnniQdb, mi_toxnniQdb ";"miyAmdgi lAFToCn lYbgi PiBM ; ""mhACki mi loInniQdb sAjx adun mrM aoIdun muyAMn mhACpu IkoI koIrMmi""";"ADJECTIVE"
"2850";;"mmL_yAMb, mmN_yAMb, atAQb, mmL_kNb, mmN_kNb ";"kriguMb pox amgi mmL lAIdb ; ""mhACti piCliqYdgi hOn mmL yAMb pox lYbgi hYnbi lY""";"ADJECTIVE"
"2851";;"mmL_nAIdr_b ";"mmL leFp qMdb ; ""lAIaoIrb misiQgi wAhYsiQdi mmL nAIdr_b pAUtAC aoI""";"ADJECTIVE"
"2852";;"Pxtb_hYnbi ";"miyAMn pAMndb YbC ambu TAdoCp qMdb ; ""Pxtb hYnbidgi lAFToCU""";"ADJECTIVE"
"2853";;"__nApL_kAb, nApL_tOb, nApN_kAb, nApN_tOb, mToI_kAb, acAUrM_kAb, apoQb, aPAU_sAb, he_toQb, PutAni_tOb, gob_tOb, gob-sob_tOb, klejA_tOb ";"aY mqAIre hAIdun cxp nxtr_g nApLn TLlb ; ""nApL tOb midi KuNnAIsid mAQnbgi msCni""";"ADJECTIVE"
"2854";;"mhi_yAUdb ";"coxtr_b ; ""msi mhi yAUdb UhYni""";"NOUN"
"2855";;"Pxtb_hYnbi ";"miyAMn pAMndb TbC ambu TAdoCp qMde ; ""Pxtb hYnbidgi lAFToCU""";"NOUN"
"2856";;"akMb ";"mhi yAUdb ; ""msi akMb UhYni""";"ADJECTIVE"
"2857";;"tATi-tAaoIv_mixyeQ ";"Pxtb nxtr_g maoQ cAdb lMcx ; ""knAguMb amtbu tATi-tAaoIv mixyeQn yeQgnu""";"NOUN"
"2858";;"mri_lYndb, mtAQ_cAdb, mri_sMndb ";"kriguMb hirM nxtr_g tAQkC amg cAsiNndb ; ""mri lYndb wA qAQbn nuQqAItb wAPM kyA ToChLli""";"ADJECTIVE"
"2859";;"KNTb_wAxp, wAKL_TeNb, tiL_yoxTdb ";"kuFn KNb qMdb ; ""asiguMb KNTb wAxp wAqAQsiQn arub wAPM asigi wAroIsiN purCp qMloI""";"ADJECTIVE"
