816;null;null;null;null
817;null;null;null;null
818;भूमिका, प्रस्तावना, आमुख, मुखबंध, मुख बंधन, प्राक्कथन, उपोद्घात, अवतरणिका, अवतरणी;कुनै पुस्तक आदिको आरम्भको त्यो वक्तव्य जसद्वारा त्यसको ज्ञातव्य कुराको थाहा हुन्छ;  यस पुस्तकको भूमिका निकै सोच-विचार गरेर लेखिएको छ;noun
819;सङ्ग्रहित, सञ्चित, सङ्गृहीत, सङ्कलित, सङ्हृत, उपचित;सङ्ग्रह गरिएको;  यस सङ्ग्रहालयमा पूरातन कालको निकै  सङ्ग्रहित वस्तुहरू छन्;adjective
820;एकत्रित, एकट्ठा, एकत्र, जमा, समग्रीकृत;भेला पारिएको या एक ठाउँमा ल्याइएको;  यो वर्ष नहानको मलामा एकत्रित मानिसबीच  भगदड मचियो;adjective
821;छरिएको, फिँजरिएको;यता-उता फैलिएको या छरिएको;  पक्षी धरतीमा छरिएका अन्नका दाना खाँदै छन्;adjective
822;null;null;null;null
823;समागत, सङ्गमित;जो यसबेला आएर उपस्थित भएका हुन्छन्;  समागत समस्याको समाधान चाड़ोभन्दा चाड़ो हुनुपर्छ;adjective
824;null;null;null;null
825;null;null;null;null
826;null;null;null;null
827;null;null;null;null
828;null;null;null;null
829;null;null;null;null
830;अभियोजन;अभियोग लगाउने क्रिया;  उसले-विचार गरेर अभियोजनको योजना बनाइएको छ;noun
831;null;null;null;null
832;null;null;null;null
833;अभिमानपूर्वक, अभिमानले, सगर्व, साभिमान;अभिमानका साथ;  त्यो सभामा अभिमानपूर्वक बोलिरहेको थियो;adverb
834;निरभिमानी, अनभिमानी, अभिमानरहित, गर्वहीन, दर्पहीन, अदम्भी, अदर्पी, निरहङ्कारी, अहङ्कारहीन, दम्भहीन, निरहङ्कर, निरहङ्कृत, सीधा, अनमद, अहङ्काररहित, गर्वरहित, मदशून्य, अमानी, अभिमानशून्य, अमत्त, घमण्डरहित;जो अभिमानी होइन या जसमा अभिमान हुँदैनो;  सन्त मानिस निरभिमानी हुन्छन्;adjective
835;समृद्धिप्रद, ऐश्वर्यप्रद, समृद्धिदायक, ऐश्वर्यप्रदायक;जसले समृद्धि दिन्छ;  राकेश समृद्धिप्रद काम गर्दै छन्;adjective
836;असमृद्धिप्रद, अनैश्वर्यप्रद;जसले समृद्धि दिँदैन;  असमृद्धिप्रद कार्य कहिलै नगर्नू;adjective
837;अकाल मृत्यु, असामयिक मृत्यु, अपमृत्यु, कुमृत्यु;उचित समयभन्दा पहिलै हुने मृत्यु या अकाल मृत्यु;  कार दुर्घटनामा उसको अकाल मृत्यु भयो;noun
838;null;null;null;null
839;उपाय, तरिका, मार्ग, विधि, युक्ति, साधन;त्यो कार्य या प्रयत्न जसद्वारा अभीष्टसम्म पुगिन्छ;  कुनै यस्तो उपाय भन्नुहोस् जसद्वारा यो काम सजिलै हुन सक्छ;noun
840;माइज्यू सासू;मामा या माइज्यूको विचारसित सम्बद्ध;  मेरी माइज्यू सासू दिल्लीमा बस्नुहुन्छ;adjective
841;null;null;null;null
842;तिरो, पोत;खेती-बारीको भूमिमा लगाउने कर;  जमिदारी युगमा तिरो नदिँदा जमिदारले किसानका खेत हड़प गर्थे;noun
843;null;null;null;null
844;null;null;null;null
845;रक्षक, रक्षा कर्ता, अभिरक्षक, रक्षी, वार्डन, परिरक्षक;रक्षा गर्ने;  मन्त्रीको रक्षक सिपाही उग्रवादीको निशाना बनियो;adjective
846;मात्रा, परिमाण;कसैको त्यति अंश या मान जति एकपल्टमा लाने या काममा ल्याइन्छ या उपलब्ध हुन्छ;  अधिक मात्रामा भोजन गर्दा ऊ बिरामी भयो;noun
847;निद्रामग्न, सुतेको, निद्रित, निद्रागत, स्वप्निल, सुप्त, सुप्तविग्रह, सुप्तस्थ;जो निद्रामा छ या सुतेको हुन्छ;  कुम्भकरण छ महिना निद्रामग्न रहन्थ्यो / आमा सुतेको नानीलाई ब्युझाउँदै छिन्;adjective
848;null;null;null;null
849;null;null;null;null
850;null;null;null;null
851;जन्म काल, जन्म समय;जन्म हुने समय या त्यो समय जब कसैको जन्म हुन्छ;  मलाई मेरी छोरीको जन्म काल याद आइरहेको छैन;noun
852;सानो आँत, क्षुद्रान्त;शरीरमा पाइने त्यो आँत जुन ठुलो आँतको तल हुन्छ अनि जहाँ पाचन क्रिया सम्पूर्ण हुने गर्छ;  पचेको भोजन सानो आँतमा अवशोषित हुन्छ;noun
853;सित;अधिकारमा;  मसित एउटा गाई छ;adverb
854;ढङ्गले, व्यवस्थापूर्वक, व्यवस्थिततः;व्यवस्थित ढङ्गले;  कुनै पनि काम तरिकाबद्ध ढङ्गले गर्नुपर्छ;adverb
855;पहिलोपल्ट, प्रथमतः, सर्व प्रथम, सर्वप्रथम, शुरूमा;पहिलोपल्ट;  मैले रामलाई पहिलोपल्ट मेलामा भेटें;adverb
856;स्वेच्छार्थ;जसमा आफ्नो सुख निहित हुन्छ;  ऊ स्वेच्छार्थ काम गर्दै छ;adjective
857;स्वेच्छापूर्वक, इच्छाले, खुसीका साथ, स्वेच्छतः;आफ्नो इच्छा या रहरले;  ऊ स्वेच्छापूर्वक यो काम गर्दै छ;adverb
858;null;null;null;null
859;मुद्रा, रुपियाँ-पैसा, रुपियाँ, पैसा;रुपियाँ,पैसा आदि जुन विनिमयका साधन हुन्;  सेठजीको पेटी मुद्राले भरिएको थियो;noun
860;सीमा रक्षक, सीमापाल;जसले सीमाको रक्षा गर्छ;  सीमा रक्षक जवान राष्ट्रका सच्चा सपूत हुन्छन्;adjective
861;रक्षक, आरक्षक, सुरक्षाकर्मी, रक्षा कर्ता, अभिरक्षक, रक्षी, वार्डन, परिरक्षक;त्यो व्यक्ति जसले रक्षा गर्छ;  देशको रक्षक ज्यानको पर्बाह नगरी सीमानामा डटेर रहन्छन् / छात्रावासको वार्डनको अनुमतिबिना छात्रावासबाट बाहिर जानु मना छ;noun
862;बहिरिन्द्रिय, बाह्य इन्द्रिय;त्यो इन्द्रिय जो शरीरको बाहिर रहन्छ;  कान एउटा बहिरिन्द्रिय हो;noun
863;null;null;null;null
864;जननेन्द्रिय, जनन इन्द्रिय, जनेन्द्रिय, जनेन्द्रिय, गुप्ताङ्ग;त्यो इन्द्रिय जसद्वारा प्राणी सन्तान उत्पन्न गरिन्छ;  यहाँ जननेन्द्रिय सम्न्धी रोगको उपचार गरिन्छ;noun
865;null;null;null;null
866;कृतघ्न, अकृतज्ञ;आफूलाई गरेको उपकार नमान्ने;  ऊ कृतघ्न व्यक्ति हो,काम सिद्धिएपछि कसैलाई पनि चिन्दैन;adjective
867;बाह्य, बहिरङ्ग, बाहिरी;बाहिरको या बाहिरसित सम्बन्धित;  तपाईंको रोगी बाह्य कक्षमा भर्ती भएको छ;adjective
868;देखावटी, बनावटी, बोक्रे, बनौटी, घोरेलको;देखाउने मात्र;  रामु र मोहनका बीच देखावटी सम्बन्ध छ  /केही मानिस घोरेलको विलाप गर्छन्;adjective
869;दूर, दूरवर्ती, दूरस्थ;टाढाको या जो पर रहन्छ;  ऊ टाढाको गाउँमा रहन्छ;adjective
870;इहलौकिक, सांसारिक, लौकिक;यस लोक या यस संसारसित सम्बन्ध राख्ने;  इहलौकिक आनन्द क्षणभङ्गुर छ;adjective
871;परलौकिक, अलौकिक, परलोकिय, दिव्यलोक, आधिदैविक, आमुष्मिक;परलोकसँग  सम्बन्ध राख्ने;  महात्माजी पारलौकिकको कुरा गर्दै हुनुहुन्छ;adjective
872;अपारिवारिक, अपरिवारीय;जो परिवार सम्बन्धी हुँदैन;  ऊ अपारिवारिक मामलामा हस्तक्षेप गर्दैन;adjective
873;अन्तर्प्रदेशीय, अन्तर्प्रांतीय, अन्तर्प्रदेश स्तरीय, अन्तर्राज्यीय, अन्तर्राज्यिक;कुनै प्रदेशभित्र या उसको भित्री भागमा हुने या उसित सम्बन्ध राख्ने;  राज्यमा समय-समयमा अन्तर्प्रदेशीय प्रतिस्पर्धाको आयोजन पनि हुनुपर्छ;adjective
874;अन्तर्देशीय, देशान्तर्गत;कुनै देशभित्र या त्यसको भित्री भागमा हुने या उसित सम्बन्ध राख्ने;  कृपया मलाई एउटा अन्तर्देशीय पत्र दिनुहोस्;adjective
875;विज्ञापन, इश्तिहार, विज्ञप्ति;बिक्री आदिको मोल या कुनै कुराको त्यो सूचना जुन सबै मानिसलाई,विशेषतः सामयिक पत्र,रेडियो,दूरदर्शन आदिद्वारा दिइन्छ;  आजको समाचार-पत्र विज्ञापले भरिएको छ;noun
876;null;null;null;null
877;null;null;null;null
878;समय, काल, जमाना, दिन, वेला, अवसर, अमल;मिनट,घन्टा,वर्ष आदिमा नापिने दूरी या गति जसद्वारा भूत,वर्तमान आदिको बोध हुन्छ;  समयले कसैलाई पर्खिँदैन /तपाईं कुन जमानाको कुरा गर्दै हुनुहुन्छ / समय कसर, कुछ पती बित्छ थाहै हुँदैन / ऊ एकछिनका लागि यहाँ पनि आएको थियो;noun
879;सशस्त्र, शस्त्रधारी;जसले शस्त्र लिएको हुन्छ;  बैन्क लुटने तीन सशस्त्र डाकूलाई पुलिसले समात्यो;adjective
880;अविद्या, अज्ञानता, अविज्ञता, अज्ञता, ज्ञानहीनता, अज्ञान;विद्याको अभाव;  तपाईंले विद्या प्राप्त गरेर आफ्नो अविद्यालाई हटाउन सक्नुहुन्छ;noun
881;विद्वता, पाण्डित्य;ज्ञान हुने भाव या ज्ञानी हुने अवस्था;  विद्वताको बलमा शङ्कराचार्यले लुप्त हुँदै गरेको हिन्दू धर्मलाई बचाए;noun
882;null;null;null;null
883;null;null;null;null
884;null;null;null;null
885;मोहर, मुहर;सुनको मुद्रा;  उसले स्वर्णकारसित मोहरको बदलामा रुपियाँ लियो;noun
886;वास्तविक स्थान, वास्तविक ठाउँ;त्यो स्थान जुनचाहिँ वास्तवमा हुन्छ;  हिमालय पर्वत एउटा वास्तविक स्थान हो;noun
887;कल्पित स्थान, कल्पित जगह, काल्पनिक स्थान, काल्पनिक दुनिया;त्यो स्थान जो कल्पनामा हुन्छ या जसको कल्पना गरिएको हुन्छ;  कवि आफ्नो कवितामा कल्पित स्थानको सैर गर्न जान्छन्;noun
888;null;null;null;null
889;null;null;null;null
890;null;null;null;null
891;ध्रुव तारा, ध्रुव;अकाशको उत्तर दिशामा सधैं एकै स्थानमा रहने तारा जो हिन्दु ग्रन्थकाअनुसार उत्तानपादको पुत्र मानिन्छ;  ध्रुव तारा अकाशमा उत्रतिर स्पष्ट देखिन्छ;noun
892;सामुन्ने, समक्ष, सम्मुख, अन्वक्ष, अभिमुख;कसैको सम्मुख या उपस्थितिमा;  अपराधी न्यायधीशको सामुन्ने उपस्थित भयो;adverb
893;null;null;null;null
894;null;null;null;null
895;व्यापक, परिव्यापक;जुन आफ्नो क्षेत्रमा या त्यसको चारैतिर टाढाटाढासम्म फैलिएको हुन्छ;  जन मानसमा तुलसीकृत राम चरित मानसको व्यापक प्रभाव पर्यो;adjective
896;स्वाधीनतः, स्वतन्त्र रूपमा;स्वाधीन रूपले;  ऊ प्रत्येक कार्य स्वाधीनतः गर्न चाहन्छ न्;adverb
897;विषयक, सम्बन्धीय, सम्बन्धी, अनुषंगी, अन्वयी, अबाध;कुनै विषय, कार्य या तथ्यसित सम्बन्ध राख्ने;  ऊ खेल विषयक कुरामा रुचि राख्छ;adjective
898;अनिषिद्ध, अप्रतिबन्धित, अप्रतिबंधित, अवर्जित, निषेधहीन, अटोक, अप्रतिसिद्ध, अबाध;जो निषिद्ध हुँदैन;  हामी अनिषिद्ध काम नै गर्नुपर्छ;adjective
899;मना, मना गरिएको, निषिद्ध, वर्जित, प्रतिबन्धित, प्रतिबंधित, निषेधित, वर्ज्य, व्याहत;जसको निषेध गरिएको हुन्छ;  यस झीलमा पौडिनु मना छ/ तपाईं मना काम नै किन गर्नुहुन्छ;adjective
900;ज्ञानपूर्ण, ज्ञानमय, बोधपूर्ण, चिन्मय;जुन ज्ञानले भरिएको हुन्छ;  महात्माजीले कैयौं ज्ञानपूर्ण कुरा भने;adjective
901;null;null;null;null
902;null;null;null;null
903;शोकपूर्णता, अवसादपूर्णता, दुखपूर्णता, अवसादिता;शोकपूर्ण हुने अवस्था या भाव;  शोकपूर्णताका साथ जीवन बिताउनु कष्टकर हुन्छ;noun
904;उपलब्धता, आलब्धता;उपलब्ध हुने अवस्था या भाव;  ऊ जलको उपलब्धताको फायदा उठाउँदै छ;noun
905;रचना, निर्माण, सृजन, सिरजन, निर्मिति, सऋष्टि, निर्मिति;रचने या बनाउने क्रिया या भाव;  धर्म ग्रन्थका अनुसार जगतको रचना ब्रह्माद्वारा गरिएको हो / यस भवनको निर्मिति मुगल शैलीमा भएको छ;noun
906;null;null;null;null
907;null;null;null;null
908;पाक भाड़ो, रसोइ पात्र, पकाउने भाँडो;ती भाँडाकँडा जुन भान्सा बनाउने काममा आउँछ;  कराही एउटा पाक भाड़ो हो;noun
909;पूजा सामग्री, पूजन सामग्री, पूजा सामान;त्यो सामग्री जसको उपयोग पूजामा गरिन्छ;  पण्डितजी पूजा सामग्री तयार गर्दै हुनुहुन्छ;noun
910;आविष्ट, आवेशपूर्ण, आवेशग्रस्त;जुन आवेशले भरिएको हुन्छ;  नानीहरूप्रति आमाको हृदय स्नेहले आविष्ट हुने गर्छ / आमाले स्नेहले आविष्ट भएर उसलाई अँगालो हाली;adjective
911;null;null;null;null
912;भावना, मनोभावना, विचार;अनुभव र स्मृतिले मनमा उत्पन्न हुने कुनै भाव;  आफ्नो भावना अनुरूप नै मानिसहरू व्यवहार गर्छन्;noun
913;चन्द्रमास;हिन्दू पञ्चाङ्गको महिना जुनचाहिँ चन्द्रमाको गतिमा आधारित हुन्छ र त्यति दिनको हुन्छ, जति  चन्द्रमाले पृथ्वीलाई एकचोटि परिक्रमा गर्न लाग्दछ;  चन्द्रमास पूर्णिमादेखि पूर्णिमासम्म हुन्छ;noun
914;null;null;null;null
915;सज्जनता, सौहार्द्रता, भद्रता, ऋजुता, साधुता;सज्जन हुने भाव;  सज्जनता एउटा धेरै ठुलो गुण हो;noun
916;दुर्जनता, असज्जनता, असाधुता, दुष्टता, नीचता, नीचत्व, कुचाल, म्लेच्छता, दौर्जन्य, दौर्हदय;दुर्जन हुने अवस्था या भाव;  दुर्जनताबाट बाँच;noun
917;null;null;null;null
918;अविचलित, अडिग, अविचल;जो विचलित हुँदैन;  अविचलित व्यक्ति आफ्नो मञ्जिलमा सजिलै पुग्छ;adjective
919;विचलित, हटेको;आफ्नो स्थान,प्रतिज्ञा,सिद्धान्त आदिबाट हटेको;  ऊ अपने मार्गबाट विचलित छ;adjective
920;null;null;null;null
921;जुलुस, मार्च, प्रोसेसन;विशेषगरी मानिस या वाहनका समुदाय जो प्रदर्शन आदिका लागि क्रममा अघि बड्दै गरेको हुन्छ;  पुलिसले कारणै नभनी जुलुसमाथि लाठी चार्ज गर्यो;noun
922;null;null;null;null
923;वस्तु, चीज, तत्त्व, थोक;वास्तविक या कल्पित सत्ता;  हावा एउटा अमूर्त वस्तु हो;noun
924;null;null;null;null
925;null;null;null;null
926;कोकिन, कोकेन;कोका नामक वृक्षको पातबाट बनिएको एउटा मादक पदार्थ;  कोकिनको सेवनले शरीरमा नराम्रो असर पर्छ;noun
927;मादक पदार्थ, नशा, मादक द्रव्य, नशिलो पदार्थ;त्यो पदार्थ जसको सेवनले नशा लाग्छ या नशा लगाउने पदार्थ;  आजभोलि मादक पदार्थको सेवन अधिकतरद्वारा गरिन्छ;noun
928;अफिम;पोस्तका घोगाको चोप जुनचाहिँ तितो, नसालु र विषाक्त हुन्छ;  सुरेश जबसम्म अफिम खाँदैन उसलाई निन्द्रा लाग्दैन;noun
929;चारैतिर, जता-त्यतै, सर्वत्र, सबैतिर, सबै दिशामा, हरेक दिशामा;प्रत्येक दिशामा;  सिकागो सम्मेलनपछि स्वामी विवेकानन्दको ख्याति चारैतिर फैलियो;adverb
930;null;null;null;null
931;शवगृह, शवकक्ष, शव-गृह, शव-कक्ष, मुरदा-घर, मुरदा घर, लाशघर;त्यो गृह जहाँ अन्तिम संस्कारभन्दा पूर्व शव राखिन्छ;  शवगृहमा आफ्नो भाइको लाश देखेर ऊ बेहोश भयो;noun
932;प्रसूति गृह, प्रसव गृह, प्रसूति भवन, सूतकागृह, सूतकागार, सूतिकागृह, सूतिकागार, सूतिकागेह, सूतिका-भवन;त्यो घर जसमा रहेर स्त्री नानी जन्माउँछे;  प्रसूति गृह स्वच्छ हुनुपर्छ;noun
933;शवदाह गृह, शवदाह खाना, शवदाह स्थान;शहर आदिमा बनिएको मुर्दा जलाउने गृह;  मानिसहरू उसको शव लिएर शवदाह गृहतिर लागे;noun
934;प्रारम्भिक, आरम्भिक, आरंभिक, प्राथमिक, प्रारंभिक, पूर्व;आरम्भको या पहिलेको या कुनै समय या घटना आदिको सुरुवातको;  त्यो अनुष्ठानको आरम्भिक तयारीमा लागेको / परियोजना अहिले आफ्नो आरम्भिक अवस्थामा छ;adjective
935;नश्वर, अशाश्वत, क्षणजीवी, क्षयशील, नाशवान, भंगुर, विनाशी, अनित्य, मेटिने, नाशुक, अनित;जे नष्ट हुन्छ;  यो शरीर नश्वर हो;adjective
936;समाप्य, समापनीय;जे समाप्त हुन्छ;  यो कार्य केही घन्टामा समाप्य हुन्छ;adjective
937;सीमाङ्कित;जसको सीमा निर्धारित गरिएको छ या अङ्कित गरिएको हुन्छ;  यस सीमाङ्कित क्षेत्रको भित्र प्रवेश निषिद्ध छ;adjective
938;ससीम, परिसीमित, सीमित;जसको सीमा बाँधिएको छ;  भारतको प्रत्येक प्रान्त ससीम छ;adjective
939;असीमाङ्कित;जसको सीमा अङ्कित या निर्धारित गरिएको हुँदैन;  यो असीमाङ्कित क्षेत्र हो;adjective
940;निवासी, आवासी, वासी, अधिवासी;कुनै जगहमा बस्ने या रहने व्यक्ति;  यहाँका सबै निवासीसित के अपील गरिन्छ भने तपाईं कुनै पनि अपरिचित व्यक्तिलाई आफ्नो घरमा शरण नदिनु होला;noun
941;चाल्लीस, चालिस;तीस र दस;  हामीसित चालीस जना काम गर्छन्;adjective
942;आवासयुक्त, गृहयुक्त, आवासिक, घरबारयुक्त, घरबारी;जसको आवास या बस्नका लागि घर छ;  हाम्रो गाउँका सबै व्यक्ति आवासयुक्त छन्;adjective
943;छात्रावासी, होस्टलवासी;जो छात्रावासमा रहन्छ;  पिताजीको स्थानान्तरणपछिबाट मोहन छात्रावासी भयो;adjective
944;बुद्धिमान, समझदार, होशियार, दिमागदार, मनीष, जेहनदार, दिमागी, बुद्धिमान व्यक्ति, व्यक्ति, चतुर व्यक्ति, समझदार व्यक्ति;त्यो जसमा बहुत बुद्धि या ज्ञान हुन्छ;  बुद्धिमानको सङ्गतमा रहँदा-रहँदै तिमी पनि बुद्धिमान हुनेछौ;noun
945;कल्पित जीव, काल्पनिक जीव, काल्पनिक प्राणी;त्यो प्राणी जसको कल्पना गरिएको हुन्छ तर जो वास्तवमा हुँदैन;  मत्स्य कन्या एक कल्पित जीव हो,जसको वर्णन हामी कहानीमा भेट्छौं;noun
946;null;null;null;null
947;null;null;null;null
948;null;null;null;null
949;विषज रोग, विषाणुज रोग;त्यो रोग जो विषाणुद्वारा फैलिन्छ;  मेलेरिया एउटा विषज रोग हो;noun
950;संस्कार, संशुद्धि;हिन्दूहरूमा धर्मको दृष्टिले मनुष्यलाई शुद्ध र उन्नत गराउनका लागि हुने विशिष्ट कृत्य;  हिन्दू धर्ममा संस्कारहरूको ठुलो महत्त्व छ;noun
951;null;null;null;null
952;null;null;null;null
953;null;null;null;null
954;null;null;null;null
955;null;null;null;null
956;null;null;null;null
957;null;null;null;null
958;null;null;null;null
959;null;null;null;null
960;null;null;null;null
961;सुन्दर पुरुष, रूपवान व्यक्ति, खाइलाग्दो;त्यो पुरुष जो सुन्दर छ;  श्याम एकजना सुन्दर पुरुष हो;noun
962;कुरूपा स्त्री, नराम्री स्त्री, भद्दी, दानवी, विरूपिका;त्यो स्त्री जो कुरूप छे;  उसले जानीबुझी एकजना कुरूपा स्त्रीसित बिहे गर्यो;noun
963;सुन्दरी आइमाई, सुंदर स्त्री, कामिनी, रूपसी, सुंदरी, सुन्दरी, रमणी, ललिता, विलासिनी;त्यो स्त्री जो रूपवती या सुन्दरी छे;  त्यहाँ दुई जना सुन्दरी आइमाईहरू एक-आपसमा गफ गर्दै छन्;noun
964;null;null;null;null
965;null;null;null;null
966;गोरा, गौर श्र्वेत;युरोप वा अमेरिकाको निवासी जसको शरीरको वर्ण अत्याधिक गोरो वा सेतो हुन्छ;  मुम्बइको जुहु चौपाटीमा गोराहरू घुम्दै गरेको देख्न पाइन्छ;noun
967;कालो-डिङ्गर, अति श्याम, गहिरो कालो;जो अत्यधिक या धेरै काला छ;  कालो-डिङ्गर मानिसलाई देखेर नानीहरू डराउँछन्;adjective
968;गोरो, श्वेत;गौर वर्णको या जसको रङ सफा छ;  धेरैजसो मानिस गोरी बुहारी मन पराउँछन्;adjective
969;प्रशामक, शमक, शान्तिकर, शामक;जसले शान्त गर्छ;  यो अग्नि प्रशामक वस्तु हो;adjective
970;उत्तेजक, उत्तेजनाप्रद, भडकाउ, भडकदार;मनोवेगलाई तीव्र गर्ने;  नेताको उत्तेजक भाषणले सहरमा दङ्गा गर्यो;adjective
971;घुमक्कड, घुमन्ते, पर्यटनप्रिय, यायावर, घुम्ने, भ्रमणशील, भ्रमणीय, अतिचारी, अध्वगामी, गश्ती, भ्रमणप्रेमी, भ्रमण-प्रेमी;जो धेरै घुम्छ;  योगिराज हरिहरनजी एकजना घुमक्कड सन्त हुन्;adjective
972;कुरूप पुरुष, कुरूप व्यक्ति, भद्दा;त्यो पुरुष जो कुरूप छ;  राघव एकजना कुरूप पुरुष भएर पनि आफ्नो आचरणद्वारा सबका प्रसंशाका पात्र हुन्;noun
973;null;null;null;null
974;कडा, चुरो, बाईँ, बाला;हात वा खुट्टामा लगाउने एउटा गहना;  उसका हातमा सुनको कडा शोभायमान छ;noun
975;null;null;null;null
976;null;null;null;null
977;कुञ्जी साँचो, कुञ्जी छिद्र;तालामा बनिएको त्यो छेद जसमा चाबी लगाएर तालालाई खोल्न या बन्द गरिन्छ;  ऊ ताला खोल्नका लागि कुञ्जी साँचोमा हाल्दै थियो;noun
978;सामाजिक नियन्त्रण;समाजलाई नियन्त्रित गर्ने क्रिया;  केही मानिस सामाजिक नियन्त्रणमा कुशल हुन्छन्;noun
979;अप्राकृतिक घटना;त्यो घटना जो प्राकृतिक होइन;  साउन महिनामा तेज झरी पर्नु कुनै अप्राकृतिक घटना होइन;noun
980;अनारक्षित;जुन आरक्षित होइन;  अनारक्षित डिब्बामा धेरै भीड़ हुन्छ;adjective
981;अप्राकृतिक, अप्राकृत;जे चाहिँ प्रकृतिसम्बन्धी होइन;  साँपले टोक्न र सिंहले शिकार गर्न छोष्नु हो भने योभन्दा बढी अप्राकृतिक घटना अरू के हुन सक्छ;adjective
982;फुसफुसाहट, फुसफुस, फुस-फुस, खुसुफुसाहट, खुसुरफुसुर, खुसफुसाहट, खुसरफुसर, खुसर-फुसर, खुसुर-फुसुर, खुसखुस, खुस-खुस, खुसपुस, खुस-फुस;फुसफुसाउने क्रिया या भाव;  ती दुईजनाको फुसफुसाहट सुनेर मलाई अनिष्टको आशङ्का हुन लाग्यो;noun
983;दृष्टियुक्त, दृष्टिवान, दृष्टिवंत;जसको दृष्टि छ या जसले देख्छ;  दृष्टियुक्त व्यक्तिलाई बाटो देखाउन के खाँचो;adjective
984;null;null;null;null
985;null;null;null;null
986;देखावटी, नकली, बनावटी, बनौटी, कृत्रिम, अप्रकृत, अयाथार्थिक;जुन केवल रूप-रङ्ग,आकार-प्रकार आदिका विचारले देखाउने खाल्को हुन्छ;  देखावटी सौंदर्यको असर क्षणिक हुन्छ;adjective
987;null;null;null;null
988;null;null;null;null
989;कानको परदा, कानको पर्दा, कर्ण आवरण, कर्ण पटल;कानमा पाइने त्यो झिल्ली जुन पर्दाका रूपमा हुन्छ र जहाँ पुगेर आवाज गुञ्जिन्छ;  धेरै सारो आवाजले कानको परदा फाट्न सक्छ;noun
990;null;null;null;null
991;null;null;null;null
992;मानसुन, मनसुनी हावा;भारतीय महासागरबाट बग्ने एउटा वायु जुनचाहिँ चल्दा भारतमा झरी पर्छ;  यसपल्ट मानसुन ढिलो आउँदा खेती पछाडियो;noun
993;रुवा, कपास, भुवा;कपासको घोगोभित्रको रेसा भएको भाग जसबाट धागो बन्दछ;  यस सिरकमा तीन किलोग्राम रुवा भराइएको छ;noun
994;null;null;null;null
995;प्राकृतिक घटना;त्यो घटना जो प्रकृतिसित सम्बन्धित हुन्छ;  आदि मानवे प्राकृतिक घटनासित डराएर अलौकिक शक्तिमा विश्वास गर्न सुरु गरे;noun
996;null;null;null;null
997;लु, लुह, लुक, लुवार;प्रायः ग्रीष्म ऋतुमा चल्ने गर्मी र तेज हावा;  लुबाट बँच्न चिसो पदार्थोंको सेवन गर्नुपर्छ;noun
998;null;null;null;null
999;null;null;null;null
1000;आँसु गेस, अश्रु गेस;त्यो गेस जसद्वारा आँखामा आँसु आउँछ र आँखामा दर्द हुन लाग्छ;  सिपाहीले भीडलाई तितर-बितर गर्न आँसु गेसको गोली छोडे;noun
1001;पूर्वी हावा, पूर्व पवन, पूर्वानिल;पूर्वबाट चल्ने या आउने वायु;  बगैंचामा युवा दम्पति पूर्वी हावाको आनन्द लिँदै थिए;noun
1002;अनुकरण, अनुसरण, अनुगमन, नकल, अनुकार, अनुक्रिया, अनुगति, अनुगम, अनुवर्तन, अनुसृति, अनुहरण;देखा-देखी गरिने कार्य;  हामीले राम्रा मानिसको अनुकरण गर्नुपर्छ;noun
1003;null;null;null;null
1004;व्यवस्थित, प्रबन्धित, विन्यस्त, ठिक;जसमा कुनै प्रकारको व्यवस्था या नियम हुन्छ;  उसले कोठाको व्यवस्थित वस्तुलाई छरछार गर्यो;adjective
1005;मोहर, मुद्रा, स्टाम्प, स्टेम्प, सील, ठप्पा, छापा;अक्षर,चिन्ह,नाम आदिको छाप लिने या तिनीहरूलाई दबाएर अङ्कित गर्ने ठप्पा;  प्रधानाचार्यले आफ्नो नामको एउटा मोहर बनाए;noun
1006;न्याय, न्यायदर्शन, न्यायशास्त्र, न्याय दर्शन, न्याय शास्त्र, न्याय-दर्शन, न्याय-शास्त्र, तर्कविद्या;छ दर्शनहरूमा एउटा दर्शन वा  शास्त्र जसमा कुनै वस्तुको यथार्थ ज्ञानका लागि  मत वा विचारहरूको  उचित विवेचन हुन्छ;  पण्डित रमाशङ्करजी न्यायका धेरै ठूला ज्ञाता हुनुहुन्छ;noun
1007;नैतिकतापूर्ण, नीतिपूर्ण, नैतिक, उचित, सही;जुनचाहिँ नैतिकताले भरिएको हुन्छ;  हामीले नैतिकतापूर्ण काम नै गर्नुपर्छ;adjective
1008;नैतिकता;नैतिक हुने अवस्था या भाव;  तपाईं खुद अनैतिक रहेर अरूलाई नैतिकताको पाठ पढाउन सक्नुहुन्न;noun
1009;शासन, प्रशासन, राज्य व्यवस्था, बागडोर, शासन-प्रबन्ध, अधिशासन, राज्य, राजशाही, अनुशासन, अभिशासन;राज्यको कार्य प्रबन्ध र सञ्चालन;  आजभोलि देशको शासन भ्रष्टाचारीका हातमा छ;noun
1010;सुशासन, सुराज, सुराज्य;सुव्यवस्थित र राम्रो शासन;  सुशासनद्वारा नै राष्ट्रको विकास सम्भव छ;noun
1011;null;null;null;null
1012;null;null;null;null
1013;null;null;null;null
1014;प्रयुक्त, व्यवहृत, उपभुक्त;जसलाई काममा लगाइएको छ या जसको उपयोग गरिएको छ;  हलवाईले मिठाईमा प्रयुक्त चिजको सूची बनायो;adjective
