2273;mhuwAgi UhY ;yu amdi cAnb poxlMsiQ sAb yAb UpAMbi amgi mhY ; mhuwAgi UhYbu kzhLlg sijiNnb yAI;noun
2274;lAQtCnb, KoIrAQb, pAKxp, KoIrAQ-KoIsAUnb ;puCniQ lYtAdbgi PiBM ; lAQtCnbn mrM aoIdun TbC asid aYgi puCniQ ciQsiNb qMdr e;noun
2275;niCp, noMb ;kriguMb am mPM amdgi mPM amd hNjiN-hNjiNn leQbgi PibM ; meleriyA nAbdgi msAdu yAMn kNn niCpdu UrMmi;noun
2276;kMpy utr, kMpy utrgi aoIb ;kMpy utrg mri lYnb ; kMpy utr sijiNnnbgidmC kMpy utrgi lOsiQ lYb tqAIPde;adjective
2277;NULL;NULL;NULL;NULL
2278;mgAL lYrb, mkA lAMlb ;lzlb ; PMbACTCt qANToIrib mhAtmA IbuQqogi mgAL lYrb mAIToQn  puMnmCpu ciQsiNlMmi;adjective
2279;mrAIbC Tib ;lAibC Pxtb ; mhAC mrAIbC Tib misC amni;adjective
2280;msiQ TiqMdr b ;msiQ Tib qMdb ; qsigi miPMd msiQ TiqMdr b misiQn sruC yAI;adjective
2281;tOdr ib ;pAQToCt ib aoIb ; hANn tOdr ib TbCtu tOb hOgxlu;adjective
2282;ToCKidr ib ;mmAQd hANnn UKidr b aoIb ; ToCKidr ib TOdoCsiQ wAKLn sAgxp qMmi;adjective
2283;aszb, hYjiQ PAdb ;muNdr ib UhY nxtr g mhY mroQ ; sy AMn aszb UhY cAri;adjective
2284;seMb-sAb nxtb ;kriguMb ambu seMgxtb ; miaoIbn seMb-sAb nxtb poxsiQ Krgi mmiQ tACpiyu;adjective
2285;peLhLb ;knAguMbgi TOjALd nuQqAIrb ; adoMn TbC asi pibidun aYbu peLhLle;adjective
2286;lYteQ yAUdb, kedb ;Pjb heNgxnb mcAC hAFtb ; lYteQ yAUdb Pijex sexlbsu sADbigi mAIToQdi puMqAN qALlMmi;adjective
2287;lOnM hYtb, nMTAC yAUdb, puCceL seQb, acuMb tOb ;aoIdb tOdb ; mohN lOnM hYtb misC amni;adjective
2288;mhOsAgi, mhOsAgi aoIb ;msA mTNt aoIjrCp nxtr g sAjiNnb yAUdb ; atoFpgi awAb Urg nuQqAItb poCp hAIbsi mhOsAgi TOaoQni;adjective
2289;TMmoInuQd wA loxkNb, puCniQd wA PuMgNb, hAIdoCkNdb ;msA mTNt wAKLd nuQqAIjb ; sohN TMmoInuQd wA loxkNb misCni;adjective
2290;cAQdMniQqAI lYtn Pjrb ;mAg mpA cANnb knAmxt lYtb ; wAh! kyAd cAQdMniQqAI lYtn Pjrb mhOsAgi aoIb KuxseMno!;adjective
2291;amKCt, amKC, amxtz ;suFngi msiQ amtmC aoIb ; silA mhACki amKCt qAIrb mcAni;adjective
2292;mTNt, mtoMt, nAItoM, toMTiN ;knAguMb amtg loIndb nxtr g lYmiNndb ; mhAC mTNt puNsi leLli;adjective
2293;mi-poQ tAdb, aciCp ;min KuNdAdun lYtb mPM ; mhAxm mi-poQ tAdb mPMd lYb pAMmi;adjective
2294;ImuQ-mnuQ lYtb ;mi amgi mcA-msu, sAgY-nAtY knAsu lYtb ; rAM mnohr ImuQ-mnuQ lYtb mini, mqoNd szsArsig krisu wAhNToC lYte;adjective
2295;mruF-mpAQ lYtb, mmANnb lYtb ;nCsiNnn tiNnb mi lYtb ; ajI mruF-mpAQ amt lYtb mini;adjective
2296;Kux TMPM ani pANb, Kux TMPM ani yAUb ;Kux TMnnb mPM ani lYb ; sy AM Kux TMPM ani pANb cOkr id nuQqAIn PMmi;adjective
2297;loNn, loNn-TuFn, tumiNn, KzhNdn, PoQdn ;knAsu Kzb aoIdb ; sy AM mPM asid loNn lACtunt lY;adverb
2298;KxngNb, so so lAUb, sAUgNb, KoN kNb ;mtM lYb KibiCt atoFpg ciNdA-pUTA niQbgi PibMd lYb ; KxngNb misiQdgi lAFn lYbn aPb aoI;adjective
2299;mTOnA lYb, kigNdb ;atoFpd IkAIdb aoIb ; mohN yAMnmC mTOnA lY;adjective
2300;mTQ-mnAU nAIdb, pTAF nAIdb, preQ-nAIdb ;amg-amg yexsinb amsuQ maoQ mriN tAdb ; mTQ-mnAU nAIdbn mrM aoIdun lAIbr erid (lAIriC-sQ) apAMb lAriC PQdb;noun
2301;mTz-mnAU kAIbA ;amgi mTzd am lYbgi PibM ; mTz-mnAU kAIbAn mrM aoIdun lAIriC TMPM szd apAMb lAIriC Pzb qMdr e;adjective
2302;NULL;NULL;NULL;NULL
2303;TOjAL hYb, TOjAL lYb, TOjAN hYb, TOjAN lYb, puCceL cAUb, puCceN cAUb, minuQsi cAUb, minuQsi lYb, TmoI cAUb ;knAguMb ambu nuQsib poCp ; TOjAL hYb midi atoFpgi mteQ pAQnbgidmC mtM puMnmCt TOrAQ tOdun lY ;adjective
2304;pAb yAb, nYnb yAb ;pAbd mtiC cAb ; mAns pAb yAb lAIriCni;adjective
2305;pAbd lAIb, IrAI lAIn Kzb ;Kzbd mtiC cAb aoIb ; rAM crix mAns pAbd lAIb lAIriCni;adjective
2306;DorA ;mdugi mtAI nAkL anid gArinciQbgi kAQKoQ pAnb yoxnciQbgi mcY ; lAIbC Tib TOdoC ToCp mtMdud gArigi kAQKoQ am DorAdgi nANToClMmi;noun
2307;mArbL ;nuQ, lYbAC, pl AstiCnciQbgi sANnbd sijiNnb apiCp mcex ; aqAQsiQn sANnnbgidmC mArbL KoMjiLli;noun
2308;cObor ;msANn am msid seL TAnrg mrusiQ huLli ; mhAC cObor sANnb pAMmi;noun
2309;Kzb qMb kyAx ;mpANgi hirMsiQ Kzb hCcAQgi sruC ; mix asi Kzb qMb kyAx amni;noun
2310;Pergi mcY, PlAgi mcY ;PlA puNb serPlAgi mcY ; mru-mrAQ aoNb mtMd Pergi mcY teClMmi;noun
2311;cObr mru ;U nxtr g srugi aduguMb mAIkY truC pANb asAQb mkC msigi mAIkYsiQd KudM hCI amsuQ msin jw ArguMb msANn am sANnY ; mohN cObr mru lzbd PAUI;noun
2312;soChOdr b ;asoC-apN nzhOdr b ; kArgi KudoQTib TodoC adud mi puMnmC lAIbC Pbdgi soChOdn hiQhOre;adjective
2313;TudeCp qMdb ;kAIhN-toIhNb qMdb ; sitAn mAgi br KNbgi pAQToCp TOrMd TudeCp qMdb liruQbu tAIbz mpu rAMn TudeClMmi;adjective
2314;yuM pANdr ib ;pAKz aoIrib nxtr g aoIbgi maoQ kAIdr ib ; sw Ami bibekANnd  yuM pANdr ib nupA am aoIrMmi;adjective
2315;qACpiPM ToCtr b ;kNbibd mtiC cAdr b ; adoMn qACpiPM ToCtr b nrAL lzsiLle;adjective
2316;hoQlroIdb ;ahoQb lYrroIdb nxtr g aduMhAIn aduM lYrgdb ; poCpu poClbdi sib soIdr bni, msi mhOsAgi hoQlroIdb niyMni;adjective
2317;TAQsAQ ;mKL amgi TAQ ; mohNn sohNd TAQsAQn lANdArMmi;noun
2318;br Mh ;puMnmCtgi aToIb amdi leQli-pALlib puMnmCki hOrCPM, acuMb, puCnuQ wA Kznb pAQgL amdi aToIb nuQqAIbgi msC aoI hAIn lOnY ; br Mh hAIbsi amtni;noun
2319;mtM cuFpgi aoIb, mtM punmCki aoIb ;leQlipALlib jibsiQn lYribPAUb ; lAIdi mtM cuFpgi aoIbni;adjective
2320;letity ud ;jiaogr APid pr Tibid noQpoCtgi noQcuFt mANnb cAQb lYI ; mhAC aexlAst letity udki PibM yeQli;noun
2321;aeCsis ;UtoQ amgi myAId mmAI amdgi atoFp mmAI am PAUb ciQb BAbn sAb lYI ; sy AM jegmitr id aeCsiski mrMd tMli;noun
2322;KuxI maoQ ;Ibgi toqAN-toqANb mtO ; mAleMd mKL kyAmruMgi KuxI maoQsiQ PzI;noun
2323;myeC preQ ;myeCki mTQ-mnAU nAIb list  ; hiNdi myeC preQgi myeC puMnmCpu niQsiQqu;noun
2324;Kuxki KuxI, Kuxn Ib myeC ;knAguMbgi Kuxn Ib maoQ ; BArxt mPM kyAmruMd budD gi mtMgi aoIb Kuxki KuxI PzlMmi;noun
2325;mix, mixsn A, ceQlO ;hCcAQgi Ub qMbgi pAQgL pirib sruC am msin TwAI pANbsiQgi sCtM, kucu, PibMnciQbbu Kzb qMhLli ; qOdoQ hAIbsi mix nhAd soChNb lAInA amni;noun
2326;NULL;NULL;NULL;NULL
2327;ToIndb, mAITib, mAIpACtb ;mAI pACp aoIdb ; msANn asid mAIkY animC ToIndr e amsuQ sAnb adu cF mANnn TAdoClMmi;adjective
2328;mcex tAdr b, toKAIdb ;toqAN-toqANn KAIdoCtb ; aYKoIn BArxki mcex tAdr b amt aoIbgi maoQbu kAIhNdn TMgdbni;adjective
2329;lANmi teQgoL, lANmi mpY, lANmi szgu, lANmi kAQbu, lANmisiQ ;lANgidmC niQTin tMlb amsuQ Kuxsu-KuxlAIn lYteQlb lANmi nxtr g siPAIgi kAQluF am ; BArxki lANmi teNgoLn yeCnbgi lOsiQ-gy AN puMb mAQhLlMmi;noun
2330;ayeCp lAI, lAI ;lYI nxtr g mcusiQn yeCp kriguMb pox amgi maoQ ; aArx gelrid mkbuL PidA huseNgi ayeCp lAIsiQ Uxli;noun
2331;mmi ;IsiQ, miQseLnciQbd Ub kriguMb pox amgi sCtM ; lAIgi muni nArdn msAgi mmi yeQbd yoQgi maoQd UrMmi;noun
2332;mAIroQbi ;amub mru pANb hwAI pAMbi mKL am ; lOUbn mAIroQbi pAMbi kCli;noun
2333;br MhN, bAmoNN ;hiNdugi jAx mrigi mnuQd ahANb amdi aToIb kAQbu mKoIgi mru aoIb TOdAQdi mNtr nciQb soNdun IrAx-TOni tOb, mY IrAxp, lOsiQ lYb pAUtAC pibnciQb aoI ; br MhNciQn mKoIgi mTOdgi noQm-noQmgi lYTorCli;noun
2334;cAb yAdb ;cAbd mtiC cAb aoIdb ; msi cAb yAdb poxni;adjective
2335;luFki miaoI ;kriguMb luF nxtr g kAQluFt yAUb misC ; luFki miaoIsiQgi mrCt yANdbn luFpu mpAQgL soLhLli;noun
2336;mAleM puMbgi aoIb, pr Tibi puMbgi aoIb ;lYbAC puMnmCki mANnb TACki aoIb ; BArxn mAleM puMbgi aoIb mAQjiL TAnnb hoxnbbu trAMn aoCli;adjective
2337;pr iNsipAL ;pr iNsipAL aoIbgi PM ; aY pr iNsipALgi INtrBiyu yUb cxlibni;noun
2338;mAleM apuM ;loIb-KMb nAIdb pr Tidigi sruC hAIbdi TwANmicACsiQ, gr hsiQnciQb yAUrb apuNb pr Tibi ; mAleM apuMbsi aroN-aTuFn piC TLli;noun
2339;KNgxtr ib, leFtr b ;miQcx lYtr ib ; mohN KNgxtr ib misC amni ;adjective
2340;ciQjAU ;mAleMgi lYmAIdhi yAMn heNn wAQb akux-atoQ nAIb amsuQ mhOsAn nuQ qACt aoIb mhOsAgi sruC am ; himAloI  acOb ciQjAU amni;noun
2341;cxp qMdb aoIb, leQ aoxp qMdb ;mKoQ-mKux, msA-mreQ mtoMt leQb cxp qMb ; mnAmsiQsiQ ahiQb aoIrbsu cxp qMdb aoI;adjective
2342;poxTi-poxkuM ;kANndr b nxtr g kAIrb pox nxtr g kriguMb TbC amd sijiNnb yAdr b pox ; mhAC poxTi-poxkuM lloNb mini;noun
2343;pNTb, mKA cxTdb ;leFtun lYbgi PibM ; seL wAxpn mrM aoIdun TbC asi pNTdun lYre;noun
2344;hOjiNdr ib, hOKidr ib, cxKidr ib ;loIKib nxtr g hOKib aoIdb ; hOjiC adoMgi puNsigi ayAMb sruC hOjiNdr i;adjective
2345;pAMbY lYtb ;pAQgL ToCtbgi PibM ; pAMbY lYtbn mrM aoIdun mhAC acuMb wAreF lOb qMdr i;noun
2346;NULL;NULL;NULL;NULL
2347;arub ;cxpd mtiC cAdb ; aYKoI arub lMbid cxlib mini;adjective
2348;czndb ;cxp yAdb nxtr g cxpd mtiC cAdb ; mPM asidgi cxknu, msi czndb ToQni;adjective
2349;UpAL, UpAN, UpAMbi, U, pAmeL, pAmeN tlA, tlA-pAmeL, tlA-pAmeN ;mrA, mU, msA amdi mnAnciQbn puLlb chi yAMn hiQlb pAMbi ;  UpAL hAIbsi miaoIbd yAMn kANnY;noun
2350;mnuQ huNjiNb aoIb, mnuQ hCciNb aoIb, lub aoIb ;yAMn lun yOsiNb amsuQ lAIn Kzb qMdb ; pNdix suniLgi wAKL lOsiQdi mnuQ huNjiNb aoI;adjective
2351;Kzbgi wAQmd ;lOsiQ aoIb qMdb ; aYKoIguMb apQbgidi tAIbz mpu hAIbsi Kzbgi wAQmd lY;adjective
2352;Pzdb, lYtb ;msC Udb ; kri-kriguMbd aqAQsiQn Pzdb pox piyu hAIrCI;adjective
2353;lANb qMdb ;mdugi nAkL amroMd cxp yAdb ; mohNn lANb qMdb ciQdu lANnnb hoxnri;adjective
2354;DuF mcY ;mnM nuQsinbgi TAb pox am ; mohNn IrAx- TOni tOb mtMd DuF mcY TAI;noun
2355;tAx tOb, tAx pAx tOb ;aseQb aoId maoQn acuMb aoIb mALhNbgi maoQ ; apiCp aqAQsiQn lAIriC tMPMd cxtnbgidmC tAx tOI;noun
2356;sCnAIrb, msC nAIb, sCKzlb, mmiQ cxlb, miQcx Pzlb, IkAI KuMnrb ;leMjniQqAI aoIb mPM Pzlb ; lAIriC-lAIsu hYrb mhes mhACki lMd sCnAIrb misC amni;adjective
2357;mAQjiNTAb ;mmAQ ITz Tzn cxp mi ; KudoQTibsiQg IhAN hANn mAQjiNTAb midumCk TeQnY;noun
2358;mmAQTzb ;mkoC Tzb mAIkYgi aoIb ; poxluM pub aceNb pox asigi mmAQTzb sruC kAIre;adjective
2359;lACkdOrib ;tuQd aoIrCkdb nxtr g mdug mri lYnb ; aY lACkdOrib priKy Asgi seM-sAri;adjective
2360;aToIb ;yAMn Pb aoIb ; rAM crit mAns gosw Ami tulsidAski aToIb KudoL amni;adjective
2361;tuQgi aoIb ;mtuQd aoIrCkdbg mri lYnb ; mhAC tuQgi aoIb KoriroLd TwAI yAUde;adjective
2362;arib, kuIrb, hOKr b ;hOjiC aoIrib mtM asidgi kuIrb nxtr g hOKr b mtMg mri lYnb ; mhAC arib mtMd lYrMb cAUKxpgi mtAQd nYnri;adjective
2363;aYKoIgi mmAQ-mmAQd lYrMb IpuCboC,;noun
2364;mistr i ;ateC-akAI seMbgi TbC tOb mi ; konuQ asi seMjiN-sAjiNnbgidmC mistr i mri mTO tAI;noun
2365;yexniQqAI aoIb, kCniQqAI aoIb ;niNdA tOniQqAI aoIb ; adoMgi wAdo yexniQqAI aoIb wAni;adjective
2366;mmAQ ITz-Tzlib ;puMnmCtgi mkoCt cxlib ; mmAQ ITz-Tzlib miaoI asimC luF asigi mruaoIb TOdAQ purib mini;adjective
2367;mAQloMd, mAQd ;mmAQTzb mAIkYroMd ; mhAC tFn-tFn mAQloMd heNgxlMmi;adverb
2368;mmAQ Tzn, Kw AIgi mmAQd ;myAMdgi mmAQTzbroMd ; lMjiQ-lMtAClib midun aYKoIbu lMbi tACnbgidmC mmAQ Tzn cxlMmi;adverb
2369;st iMbox ;mniNn cxhNb aduguMb hi am ; aYKoI st iMboxt toQlg gzgA lALli;noun
2370;yuMbureL ;yuMgi mpu ; ImuQ-mnuQgi TOdAQ yuMbureLn lOI;noun
2371;luciQb ;kriguMb lM nxtr g hirMd lMtACp mi ; bAjpeyi IbuQqo hY-siQb luciQb amni;noun
2372;lMjiQ lMtACpib mi ;cxnnb lMbi KzhNb mi ; hOjiCki mtMd KuNnAId aPb lMjiQ lMtACpib mi siQgi msiQ wAxpn mrM aoIdun INKxlClib nhAroLn msAgi lMbidgi lMmuCnri;noun
2373;luciQ pureL ;KuQgz amgi mruaoIb TbC TOrM lOrib mruaoIb misC ; atL BAjpAgi luciQ pureLni;noun
2374;liciQ mKAd, miyeQ mKAd ;luciQb nxtr g mkoC ToQb aoIbgi TOaoQ ; BArxki lANmisiQn hYsiQlb mkOC ToQb lANmigi liciQ mKAd yeQnbsiQbu mAITib pire;noun
2375;aTixp, atoxp ;nANsiNb nxtr g nFsiNnb pox ; ImAN lYbACki PClAQbu sNTi amsuQ lYbACki aTixpn wAI-tYsiLli;noun
2376;aoCp, hrAU trAMn aoCp ;knAguMb ambu nuQsin amsuQ IkAIKuMnb Uxtun aoCp ; rAMn ayoDy Ad hzlCp mtM ayoDy Agi miyAMn mhACpu PAjn hrAU trAMn aoClMmi;noun
2377;Pxtb ;arANb lMd hY siQb ; aYKoIn Pxtbdgi nANToCnb hoxngdbni;noun
2378;TuFtb, aroNb nxtb, aroN-aTuF aoIdb ;PoQn qAQnb yAb ; msi TuFtb wAni adoMsu Kzb yAI;adjective
2379;aroN-aTuF yAUdb, lOTuF lOkoI lYtb ;PoQb yAb aoIb ; msi aroN-aTuF yAUdb wAToCni, adoMn msibu aoId-pAdbd aroN-aTuFni hAri;adjective
2380;agrgi cY ;mnM nuQsib U ; agrgi cYdgi DuF sAI;noun
2381;mtoMt hYjb, mtNt hYjb ;aojA yAUdn nxtr g knAmxtgi mteQ yAUdn mdoM tOb qMb, hYb aoIb ; aeCklby A teN kAFpgi mhY mtoMt hYjrMmi adubu mhACn dr onAcAriyAbu mhACki aojAni hAIn lOrMmi;adjective
2382;ayAQb ;kriguMb pox amgi mKL hNTb nxtr g luMdb ; mhACki yexTzb Kuxt ayAQb KAU am yALlMmi;adjective
2383;NULL;NULL;NULL;NULL
2384;myuM-mkY lYtb ;lYPM lYtb ; sryud tMTirb IcAU ToCpn mi lisiQ kyAbu myuM-mkY lYtb aoIhLle;adjective
2385;lMboIb ;tAIbzpANbbu TAdoCtun lAIniQPMd lYrb amdi mdugi kAQloNbu Inb misC ; citr kuxt aY aPAUb lMboIb am UNnrCI;noun
2386;hCcAQ kyAxn Kzb qMb ;miaoIbgi Kzb qMb kyAxsiQb lAMsiNb qMdb ; tAIbz mpu hAIbsi aYKoIgi hCcAQ kyAxn Kzb qMbgi wAQmdni;adjective
2387;KAjiNb, sMbL KAb ;mAIkY mrimCtgi TiQb nxtr g koIsiNdun TMb ; sy AMn mAgi lYkoLbu tiQKz pANb trAsiQn KAjiLli;verb
2388;PAdoC tAhNb, PAjiNb ;knAguMbgi apAMbgi mAyoCt mAbu KuduM cNsiNb ; lALhObsiQn lMkoIb anibu PAdoC tAhLlMmi;verb
2389;amub ;kucu qOdb misC am ; azgr ejsiQn amub misiQd yAMn aoxpirMmi;adjective
2390;mub, amub, amub aoIb ;kAjL nxtr g koIlAgi mcu aoIb ; aduKxtz tAbd sohNgi mmAI musLlMmi;adjective
2391;leMjniQqAI aoIdb maoQ ;leMToCp wAxpgi PibM ; lYbACki leMjniQqAI aoIdb maoQ asigi TOdAQdi aYKoI puMnmCni;noun
2392;NULL;NULL;NULL;NULL
2393;sAb ;aIzbgi aoNn-tYnbd lYb PibM ; kAleNgi mtMd sAb heNgxli;noun
2394;poxloIbgi mY ;knAguMbgi asib msAbu mY TAnbgidmC IhAN hANn cub mY ; mhACn mhACki mpAgi poxloIbgi mY cubgi mTOdAQ pAQToClMmi;noun
2395;msiQKA ;goL bledrd seMb muNsiNhNbd mteQ aoIb hCcAQ mnuQd yAUb mhi lAQb pox ; msiQKAn cAC tuMhNbd mteQ pAQqi;noun
2396;poxloIPM ;TwAI yAUdr b hCcAQbu mY TAbgi TOaoQ ; hOjiCkALdi asib poxloInbgidmC shrsiQddi IleCtr Cki poxloIPMsu sAnre;noun
2397;moIrAQ lAIji ;mKA amdi noQcuFki mrCt lYb mAIkY nxtr g kAciN ; mhAC moIrAQ lAIjid cxKi;noun
2398;mYgi cAQyeQ ;arib mtMgi TOaoQ am msin kriguMb TbC amgi acuM-cuMd yeQqi msid misC amn mKuxt mY pAIdun nxtr g mYnuQd PMdun msAgi mrAL lYtb adu UxlMmi ; sitAn mhACki aseQbdu miyAMd UxnbgidmC mYgi cAQyeQ tOrMmi;noun
2399;KuxseMgi syAtlAIx ;aduguMb syAtlAIx miaoIbn sAb ; BArtnsu KuxseMgi syAtlAIx kyA suNdr Qd TAgxKre/ KuxseMgi syAtlAIx pr Tibi nxtr g TAgi mAIkY mrid koIdun lY;noun
2400;NULL;NULL;NULL;NULL
2401;NULL;NULL;NULL;NULL
2402;pANkr iyAs ;hCcAQd cAsiNKr ib poxpu tuMnbgi mhi ToCPM hCcAQ kyAx ; pANkr iyAsn ToChLlCp cAb tuMnb mhi mdun cAb tuMbd mteQ pAQhLli;noun
2403;yAMn, loInAIdr b ;cAQ nxtr g msiQ mrAQ kAIb aoIb/ ; aYhAC mhACki awAb PiBM Ururg yAMn wArMmi/mhAC loInAIdr b lN-TuM mpuni;adjective
2404;NULL;NULL;NULL;NULL
2405;lMjiQb, mAQjiN TAb ;mtMlYbKibiCt anOb wAKLloN, TbC-TOrMgi mrMd mAQjiN TAdun lYb ; lMjiQb min KunAIbu anOb mAIyoN am seMmi;adjective
2406;cAUKxnbgi TbC tOrib misC ;kriguMb TbC, TOrM ambu heNn heNgxnb pACToC-cAUToCn amsuQ mpuQPAnb TbC tOrib misC ; cAUKxnbgi TbC tOrib misCsiQdi arub wAPMsiQbu mAIyoCndun KumAQ cAUsiNbgi lMbid mAQjiL TAdunxtn lY;adjective
2407;siQTAniQqAI aoIrb misC, aToIb misC, ToIdoC heNdoClb misC ;misiQgi mrCtgi toFtoFp aPb mguN ceNb misC ; mmAQqYdgi hOn BArx siQTAniQqAI aoIrb misCsiQgi lYbAC aoIri;noun
2408;mAQjOnn pAUpub, wAmAQ yANb mi ;kriguMb am tOdr iqYgi mAQaoInn tOgdOre hAIn pAU hAInbgidmC pAU TAb mi ; lQkAbu jy tOrb mtuQd pr Bu rAMn hnumANbu mAQjOnn pAUpub aoIn ayoDy Ad TArMmi;noun
2409;cAUKxlClib, heNgxlClib ;cAUKxpgi lMbid KumAQ cAUsiNdun lYrib ; BArx cAUKxlClib lYbAC amni;adjective
2410;PorwArd ;kriguMb wAkx ce ambu mTC ToQbgi ayAb lOb ; distr iC aoPisArn PorwArd tOrb wAkx-ce adu hyeQ KNngni;adjective
2411;TAjb yAdb, TAjdb, aoIb yAdb ;kriguMb ambu acuMb aoIre hAIbgi cF-yuQn puCniQd leFpqMdb ; msi TAjb yAdb wAPMni;adjective
2412;mrMcAdb, nYnb yAdb mrY tOb yAdb ;KNn-nYnb yAb aoIdb mrM ; adoM mtM lYbKibiCt mrMcAdb wA qACt hAIrib krigino?;adjective
2413;koInA TAb, aedBANs ;TbC sudr iqYgi nxtr g pox lYdr iqYgi mAQjOnn soIdr e KQnb pYsA Kr pib ; mhAC pox lYnbgidmCt poxyoNb adud koInA TArMmi;noun
2414;aoIToCp yAdb, aoIToCtb ;tOb aoIb yAI hAIbgi TAjb lYtb ; rAMn aoIToCp yAdb TbC tOdun UxlMmi/mqoNd aoIToCtb TOdoC am ToCKirMmi;adjective
2415;soQdb, kuQdb, TAdb, nQdb ;soQb nxtr g kuQb aoIdb ; aYKoI soQdb UmQ lALlg lAClMmi;adjective
2416;apeNb aoIb, aoClb ;kriguMb amgi apAMb, aniQb PQb-TuQb aoIb ; aYhAC adoMbu Urb mtuQd apeNb aoIre;adjective
2417;cuMdb TOaoQ, arANb TOaoQ ;atoFp akAIb pib TbC-TOaoQ ; lAIniQ lAMbigi lAIriCt asuMn I mdidi mAleMd cuMdb TOaoQn asuM asuM heNgxlClbdi tAIbzmpun sAIaoN tOdun arANb tObsiQbu mAQhLli;adjective
2418;tukxcniQqAI aoIrb ;hzgoIbd mtiC cArb ; aqAQ-yYTb hAIbsi tukxcniQqAI aoIrb mrALni;adjective
2419;amoxp ;nANdr b nxtr g Pxtr b ; mhYtMPMd amoxp Pi sexlg lACloIdbni;adjective
2420;PireF hoQgNdb, puCceL leFp, puCceN leFp ;puCceL leFtb mi aoIdb ; mhAC PireF hoQgNdb mini;adjective
2421;puCceL tFp, puCceN tFp, aKAQ kNb, Iz-tFp, wAKL Izb, wAKN Izb, moQ-hAdb ;KudoQTib amdi awAb PibM kyAd msAn msAbu PATjbg loInn mdubu mAyoCnb ; puCceL tFp midi aKAQ kNbgi mpANn KudoQTib kyAbu lANToCp qMmi;adjective
2422;mci leQdb, leQdb, mPM hoQdb, leFtun lYb ;msAgi mPMdgi hoQdn lb ; ciQdi mci leQdn lY;adjective
2423;niyM nAIb ;KuduM cNn nxtr g cAQ nAIb maoQd lYb ; niyM nAIb min kYdOqYdsu nAde;adjective
2424;atFp, Tun lOsiNb qMdb ;lOsiQ siQb aoIdb ; atFp lOsiQsu hoxnrg mpAQgL kNb aoIb qMmi;adjective
2425;myA pzb, myA TOdb ;kriguMb KuxlAI amgi mciN nxtr g mpAN adu aPb nxtr g aTOb aoIdb ; msigi myA pzb TAQsin nzn lAN krMn soCngdOribno?;adjective
2426;qCpgi maoQ, cAMmnbgi maoQ, tOPM Kzdbgi maoQ ;kriguMb anOb, IcM-cMb nxtb pox-cY nxtr g wAPM tArub, Ubrub mtMd puCniQd PUrCp puCniQgi PibM ; IKz KzhOd aYhACpu Ubd mhAC qCpgi maoQ aoIrMmi;noun
2427;KzniQb ;kriguMb hirM amgi mrMd lOsiQ tANsiNb pAMb ; aqAQsiQgi mPMd pox KudiQmC KzniQb PAUI;noun
2428;toF-toFp maoQ ;InO-nOb PibM ; mhACki toF-toFp maoQd aY kAheNn puCniQ Togxle;noun
2429;qCp ;kriguMb anOb, IcM cMdb wAbu Urg, tArg puCniQd PAUrCp maoQ ; srkst jgoI sAb amsuQ jgoI sAbgi kuMmY Urg aqAQsiQn qClMmi;verb
2430;Kzpr eC Kzb, pAKxp ;kibnciQbgi IKz-KzhOdn niCp ; kri-kriguMbd aqAQsiQn ahiQd tuMliqY mtMd akib mz mzlg Kzpr eC Kzqi;verb
2431;pAUKuM pib qMdb, tumiNn lYb ;kriguMb wAhzgi pAUKuM amt KuMdbgi PibM ; Pjn seM-sAhOdbn mrM aoIdun mhAC INtrBiyud pAUKuM pib qMlMde;verb
2432;mtuQINnb, tuQINnb ;knAguMb amgi mtuQd cxpgi TbC ; Pxtb migi mtuQINnb hAIbse aPb TbC nxte;noun
2433;acexp, hoQdb ;wAreFt ahoQb lYtb ; IpuboC Bism n luhoQloI hAIbgi acexp wAsC lOrMmi;adjective
2434;KLludb, niQludb, pAMludb ;apAMb TMludb ; kri-kriguMbd kriguMb KLludb pox Pzbd nuQqAIb poCI;adjective
2435;lYtAb ;awAb poxluM yAUdb ; mcAnupin heC luhoQdr ib PAUb mmA-mpAn lYtAb qMde;adjective
2436;KNniQqAI aoIdb ;wA tANnbgi mTO tAdb ; msi KNniQqAI aoIdb wAni;adjective
2437;KNndr ib ;wAKL tOdr ib nxtr g KNTb yAUdr ib ; msi KNndr ib arub wAPMni;adjective
2438;TOaoIdb, mixyeQ czbidb, yeQsiNbidb ;knAguMb nxtr g kriguMb amgi mrMd aP-Pzt wAKN tObidb ; KuQgz asi lYqACloIn qsisu TOaoIbidr i;adjective
2439;Iz-tFp ;lAQtCnb nxtr g crAQ-KoIAQnb aoIdb ; mohNgi puNsidi Iz-tFp puNsini;adjective
2440;ceCsiNdb, TOsAdb, TOwAsAdb ;lun KNdb ; ceCsiNdb midi KudoQTibsiQd TuI;adjective
2441;gy AN mAQb, buDi lOsiQ mAQb ;Kzb qMbgi pAQgL lOsiQ yAUdb ; mhACki nuQsirb mruF sibgi pAU tAbd mhAC gy AN mAQlg tAdun lYre;adjective
2442;TwAI pANdb ;ahiQb pox nxtb ; TwAI pANdb poxsiQd Kzb qMbgi pAQgL lYte;adjective
2443;TAwAIpANdb ;leQ-aoxp qMdb ; mohNb TAwAIpANdb poxsiQgi mrMd nYnri;adjective
