6869;बुढ़ा, बृद्ध
6870;मलाटयुक्त, शोभनमलाट
6871;पुत्रबान
6872;प्रतिफळ
6873;पुराण
6874;प्रत्नतत्त्ୱ_बिज्ञान, पुरातत्त्ୱ, पुराबिद्य़ा, पुराशास्त्र
6875;महापातक
6876;भरिबा, गच्छित_करिबा, रखिबा
6877;महापातकी
6878;पुरुष_सम्बन्धीय़, पौरुषेय़
6879;पौरुष, पुरुषत्ୱ, पुरुषार्थ
6880;अधित्य़का
6881;पुत्रार्थी, पुत्रेच्छु, पुत्रकामी
6882;दत्त_पुत्र, पौष्य़पुत्र
6883;गाण्ठि, बण्डल, गण्ठिलि, बोझ
6884;छिड़िबा, छिण्डिबा
6885;पोल, सेतु, बन्ध
6886;शङ्ख, पोल, पोलिआ
6887;नक्षत्र
6888;अयोध्य़ा, साकेत, रामपुरी
6889;स्त्रीङ्क_परि, स्त्री_जातीय़, स्त्री_सम्बन्धीय़
6890;दृढ़ता, स्थिरता
6891;मूळा_नक्षत्र, मूळा
6892;तोतापल्ली, तोटापल्ली, तोतापूरी, तोटापलेइ
6893;बीरप्रसबिनी, बीरप्रसू, बीरजननी, बीरमाता
6894;मूळधन, पुंजि
6895;सम्मान_करिबा, आदर_करिबा
6896;फिता, रिबन
6897;अधिसूचना, बिशेषसूचना, प्रमुखसूचना, मुख्य़सूचना
6898;पूर्ब, पूर्ब_कोण, पूर्ब_दिग, पूर्ब_दिशा
6899;तुषानळ
6900;काळिय़_नाग, काळि, काळी_नाग
6901;अदहन, फुटापाणि
6902;पश्चिमा, पच्छिमा, पश्चिमी
6903;दशहरी_आम्ब, दशहरी, दशेरी_आम्ब
6904;आळुचा, आउचा_गछ
6905;पूर्ण्ण_संख्य़ा, पूर्ण्णाङ्क
6906;बैरागी, बिरागी, बैष्णब_साधु
6907;प्रथमरु, पूर्बरु, आगरु, आद्य़रु
6908;बैशाख_पूर्ण्णीमा, बैशाखी
6909;पूर्बीय़, प्राच्य़
6910;रामनबमी, चैत्र_नबमी, दुर्गा_नबमी
6911;आळुचा
6912;पौरुषेय़
6913;धरम_बापा, धर्म_पिता, गाड़_फादर
6914;अश्ୱिनी_नक्षत्र, अश्ୱिनी
6915;नारीतुल्य़
6916;छोट_पेड़ि
6917;बाक्स, सिन्दुक, ट्रङ्क
6918;छोट_सिन्दुक, छोट_बाक्स, हात_बाक्स
6919;तुळसी_पत्र
6920;नामाबळी, रामनामी
6921;भरणी_नक्षत्र, भरणी
6922;बुझिबा, जाणिबा
6923;कूळकिनारा, गभीरतार_शेष_स्तर, आद्य़शेष
6924;पैतृक, खानदानी
6925;रामनामी
6926;बिहनबुणामजुरि, मञ्जिबुणामजुरि
6927;रामतिळक
6928;अन्नपूर्ण्णा, अन्नपूर्ण्णा_देबी, अन्नदा
6929;मुद्राङ्कित, मुद्रित
6930;पौष्टिक, पुष्टिकर, पुष्टिकारक, पुष्टिप्रद
6931;कामुड़ा_पोक
6932;अकर्मा, निलठा, अकर्मण्य़_ब्य़क्ति
6933;माटि_खोळा_काम
6934;धर्मपत्नी
6935;मेघनाद, इन्द्रजित
6936;बिषय़, प्रकरण, प्रसङ्ग, सन्दर्भ, मामला, मुद्दा
6937;प्रकार, रकम, जातिर
6938;प्रकृति
6939;स्ୱभाब, प्रकृति
6940;क्लोरिन
6941;कृत्तिका_नक्षत्र, कृत्तिका
6942;प्रबेश, प्रबिष्टि, अबगाहान
6943;मिसाइल, प्रक्षेपास्त्र
6944;अचळ, स्थाबर
6945;प्रचळन, चळन, फेशन
6946;प्रचार, बिज्ञापन
6947;चराइबा
6948;उपभाषा, बोलि
6949;बिरोधी, बिपक्षीय़, प्रतिपक्षी
6950;कथा, बचन
6951;प्रतिनिधि
6952;बदळिआ, प्रतिनिधि, प्रतिपुरुष
6953;प्रतिनिधि
6954;सर्त्त, प्रतिबन्ध, प्रतिबन्ध
6955;अधीनस्थ_कर्मचारी
6956;प्रतिभा, मेधा
6957;प्रतिमूर्त्ति, अनुरूपक
6958;रोहिणी_नक्षत्र, रोहिणी
6959;सुलोचना
6960;सम्पादनीय़
6961;प्रतीक्षित, अपेक्षाकरिथिबा
6962;प्रत्य़ेक, प्रत्य़ेक_जण, सबु
6963;प्रथम, १नं
6964;मृगशिरा_नक्षत्र, मृगशिरा
6965;धार्मिक_बिधि, धर्म_बिधि, बिधि_बिधान
6966;कासा
6967;डङ्गी, हुलि_डङ्गा
6968;प्य़ारेड़
6969;प्रदर्शनी, प्रदर्शनाळय़
6970;बुड़ेइबा, तळकुकरिबा, कळङ्कितकरिबा, बदनामकरिबा, माटिरेमिशेइबा, नाककाटिदेबा, मुण्ड_तळकु_करिबा
6971;प्रदर्शनी
6972;राष्ट्रीय़
6973;केकाराब, केकारब
6974;भिकारी, भिक्षुक, भिक्षु, मागेता
6975;निबन्ध, रचना, प्रबन्ध
6976;योगाड़, प्रबन्ध, आय़ोजन, बन्दोबस्त, ब्य़बस्था
6977;थोकाए, पुळाए, बहुत
6978;छणि, छणि_अखा
6979;चाप, प्रभाब
6980;स्ୱर्ग, बैकुण्ठ, अमृतलोक
6981;प्रमाण, साक्षी
6982;पुनर्बसु_नक्षत्र, पुनर्बसु
6983;प्रमाणित, सिद्ध
6984;पुष्य़ा_नक्षत्र, पुष्य़ा
6985;कीटभक्षी, कीट_भक्षणकारी
6986;भअँर
6987;अश्लेषा_नक्षत्र, अश्लेषा
6988;उपनिबेश
6989;काहाळी, नळी, चुङ्गा
6990;स्तुति_कर्त्ता, स्ताबक
6991;सिपाही, पदाति, पदातिक
6992;पिउसीपुअ, पिइसीपुअ
6993;उदाहरण, दृष्टान्त, नमूना
6994;प्रशान्त_महासागर
6995;गोखर, बिषधर, बिषयुक्त, बिषाक्त
6996;बैष्णब, बिष्णुभक्त
6997;प्रस्ताब, परामर्श, बिचार, प्रसङ्ग
6998;बिबाह_प्रस्ताब
6999;मघा_नक्षत्र, मघा
7000;प्रस्ताबित, निर्द्धारित
7001;मञ्चस्थ, अभिनीत
7002;बिभीषण
7003;चौकिदार, प्रहरी, जगुआळि
7004;बैष्णब
7005;प्रान्तीय़, प्रादेशिक
7006;दुर्गपति, दुर्गाधिपति, किल्लेदार
7007;हातीमुण्ड, हस्तीमस्तक
7008;धरममाआ, धर्ममाता, गाड़्_मदर्
7009;मङ्गळ_गीत, मङ्गळाष्टक
7010;प्रीति, कामदेबी
7011;मउळा, मामु
7012;बात्सल्य़, प्रेम, शिशु_प्रेम, संतान_प्रेम
7013;काळनेमी
7014;परकीय़ा_नाय़िका
7015;प्रेरणा, उत्साह
7016;प्रेरक, प्रेरण_कर्त्ता, प्रेरणकारी, संप्रेषक
7017;प्रेरित, पठाइथिबा
7018;प्लीहा, पिळेहि, पिळेइ
7019;फाश, फन्दा, फान्द
7020;मुन्सीगिरि
7021;फासि, फासिदउड़ि
7022;फकीर
7023;चौताल
7024;फालगुन, फगुण
7025;पतङ्ग
7026;छतु
7027;फोटका
7028;गुड़िउड़ाळी
7029;शर_फळक, शर_मून
7030;फाळ
7031;पेड़िपुटुळा, आसबाबपत्र, घर_करणा_सामग्री
7032;भबबन्धन, संसार_बन्धन
7033;फरफर_होइ_उड़िबा, उड़िबा
7034;ब्य़ाय़ामशाळा, यागा_घर
7035;बउळ, बकुळ
7036;पछुआ, कोहळिआ
7037;अळ्प, किछि, कम्, दि-चारिटा
7038;खुचुरा_जिनिष, रेजा_जिनिष
7039;खुचुरा, चिलर, रेजा
7040;स्ୱर्ग, अमृतलोक, अमराबती, स्ୱर्ग_लोक, देबलोक
7041;ब्रह्मर्षि
7042;फँफँकार, फूतकार, फुफुशब्द
7043;पिउसा, पिउसा_श्ୱशुर
7044;घेरउ, घेराउ, अबरोध, मेळि
7045;बुझाइबा, बहलाइबा, आह्लादित_करिबा, प्रबोधित_करिबा
7046;फुङ्किबा, फुङ्कमारिबा
7047;कढ़_धरिबा, कढ़_बाहारिबा
7048;मोटा_हेबा, फुलिबा, चउड़ा_हेबा
7049;शैब, पाशुपत
7050;पाशुपतपकेइबा, फोपाड़िबा
7051;मोहिँबा, पूरेइबा, भर्त्तिकरिबा
7052;पकेइबा, फोपाड़िबा
7053;फेण्टिबा
7054;शैब_संप्रदाय़, शैब
7055;धर्मनिरपेक्ष
7056;बङ्गाळी, बङ्गळा_बासी
7057;बङ्गळा, बेङ्गली, बङ्गळा_भाषा
7058;बंगळा, पश्चिम_बङ्ग, बङ्ग
7059;बङ्गालोर
7060;बन्दर, पोताश्रय़
7061;कैदी, बंदी, काराबासी
7062;भाट, चारण
7063;होलि_खेळाळि, होलिआरि
7064;अबसर_ग्रहण, सेबानिबृत्ति, रिटाय़रमेण्ट, अबसर_प्राप्ति
7065;हरताळ, धर्मघट
7066;बन्धुक, बंधुक
7067;बाउँश, बेणु
7068;बइँशी_बादक, बंशीबादक, बेणुबादक, मुरली_बादक
7069;पागळहेबा, बाइआहेबा
7070;गाळि_देबा, खराप_शब्द_कहिबा, बकिबा
7071;प्रळाप_करिबा, बिळि‌बिळेइबा, बाउळि_चाउळि_हेबा
7072;अयथा_कथा_कहिबा, बकबक्‌_करिबा, बक्‌_बक्‌_हेबा
7073;बकर-इद्‌, बकरिद्‌, इद्-उल्-जुहा
7074;बळका, अबशिष्ट, बाकि
7075;बळका, बाकि
7076;देणा, देण, ऋण
7077;देशद्रोह, राष्ट्र_द्रोह
7078;बिप्ळब, बिद्रोह, आन्दोळन, बिरोध, दमन, उपद्रब
7079;पितृतर्पण, पितृयज्ञ
7080;बग, बक, बळाका
7081;पिलादिन, बाल्य़ाबस्था, शैशब
7082;कअँळाछुआ, नबजात_शिशु, पिला, शिशु
7083;छुआ, पिला, शिशु
7084;रस
7085;बाद्य़चाबि, बाद्य़कुञ्चि
7086;यन्त्रांश, इञ्जिन_भाग, मेशिन्_पार्टस्
7087;सार्थक, अर्थयुक्त, अर्थपूर्ण्ण
7088;गदाइबा, गदेइबा, एकाठिकरिबा, एकत्रित_करिबा, मन्देइबा
7089;साम्य़बाद, समानताबाद, बामबाद, मार्कसबाद
7090;बढ़ेइ_जाति, बढ़ेइ, महारणा, माहारेणा
7091;जन्मकरिबा, जन्मदेबा, बेइछि, बाछुरि_पकेइछि
7092;खुचुरा, रेजा, चिलर
7093;बटकरा
7094;शिळपुआ
7095;बडबानळ, महाअनळ, दाबानळ, समुद्राग्नि
7096;बडहळ
7097;बड़हळ
7098;अग्रज, बड़, ज्य़ेष्ठ
7099;ज्य़ेष्ठ, बड़
7100;लम्बा, बड़
7101;रूपान्तरित, रूपान्तरण
7102;बढ़ेइ, महारणा, काठ_कारिगर
7103;रूपान्तरण, रूपान्तर, मरामत
7104;धन्दि_हेबा, असुबिधारे_पड़िबा, गुड़ेइतुड़ेइ_देबा, फसिबा
7105;प्रसारित, बिस्तारित
7106;बतेइबा, बुझेइबा, शिखेइबा
7107;आरम्भकरिबा, चालुकरिबा, सुरुकरिबा
7108;गर्जन
7109;शगड़िआ, बळदगाड़िचाळक
7110;समारोह, उत्सब, मउजमजलिस
7111;उत्तर_देबा, जबाब्‌_देबा
7112;इन्द्रिय़दमनकारी, संयमी, आत्मनिय़न्त्रणकारी
7113;क्षतिग्रस्त
7114;कुम्भीर_कान्दणा, देखेइहेबा_कान्दणा
7115;बळद_गाड़ि, शगड़
7116;सळिता, शळिता, बती, बर्त्तिका
7117;भउँरीजाल
7118;जुगौता
7119;नबीकरण_करिबा, नूआकरिबा
7120;परिबर्त्तन_करिबा, बदळेइबा
7121;परिबर्त्तन, परिबर्त्तन_हेबा, बदळेइबा, परिबर्त्तन_आणिबा, बदळियिबा
7122;बदळेइबा, बदळाइबा
7123;मेघुआ, मेघाच्छन्न, मेघाच्छादित
7124;रुमाल, नेप्‌किन्‌
7125;कहिबा, बतेइबा, सूचना_देबा, सूचित_करिबा, जणाइबा
7126;बणिआणी, बैश्य़ा
7127;स्थानान्तरित, अन्तरित
7128;अभिनन्दन, शुभकामना, मङ्गळकामना, बधेइ
7129;बधाइगीत, मङ्गळगीत
7130;बोहू, बधू
7131;छइ_देखेइबा, छोपरि_हेबा, नखरा_काढ़िबा
7132;तिआरि_हेबा, गढ़ाहेबा, निर्माण_हेबा
7133;आबिष्कार_करिबा, उद्भाबन_करिबा, बाहार_करिबा, खोजि_बाहार_करिबा
7134;उत्पादन_करिबा, उत्पन्न_करिबा, निष्पन्न_करिबा, सृष्टिकरिबा
7135;तिआरि_करिबा, गढ़िबा, निर्माण_करिबा, बनेइबा, सर्जना_करिबा, आकार_देबा, रूप_प्रदान_करिबा
7136;छळना_करिबा, छळ_करिबा_धोकादेबा, प्रबञ्चना_करिबा, आखिरे_धूळि_देबा
7137;बिबाहिता, परिणीता, कृतदारा, बिबाही
7138;मरामति_करिबा, सजाड़िबा, ठिक्‌_करिबा
7139;बोका_बनेइबा, ओलु_बनेइबा, एप्रिल_फुल_करिबा
7140;रचना_करिबा, सृष्टि_करिबा, सृजन_करिबा, सर्जना_करिबा, प्रस्तुत_करिबा
7141;तेजराति
7142;खुचुरा_दोकान
7143;बैश्य़
7144;बिबाह_करिबा, बाहाहेबा, पाणिग्रहण_करिबा
7145;गेञ्जि, गञ्जि, बानिय़ान्
7146;बणिआणी
7147;बन्य़जन्तु, बन्य़पशु, बन्य़_जीब, बणपशु, जङ्गलीजन्तु, बन्य़प्राणी
7148;उत्तराधिकारी
7149;बबुल
7150;बम
7151;बमबम, बम, बोलबम
7152;बरगछ, बटबृक्ष, बट
7153;गोदा
7154;भाल, तेण्टा, बर्छा
7155;भालि, छोट_बर्छा
7156;मण्डप, छामुण्डिआ, बरसाती
7157;बर्षाति, रेन_कोर्ट
7158;बर्षा_काळीन, बर्षाऋतु
7159;बड़ि
7160;खालि, कर्मशून्य़
7161;सबुबेळे, सबुसमय़रे, निशिदिबस, सदाबेळे, सर्बदा, अहरह, अनबरत, हरदम, दिनराति, निरन्तर, अहर्निश, अनबधि
7162;निय़मित, निर्दिष्टभाबरे
7163;अमीमांसित, अनिर्ण्णित
7164;आखिपतार_बाळ, पक्ष्म
7165;बरफ, तुषार, हिमानी
7166;मलाइ_बरफ, आइसक्रिम्
7167;बरफ, हिम
7168;बारयात्रारे
7169;भीषण_थण्डा, भीषण_जाड़, प्रबळ_जाड़, जोर_थण्डा, बहुत_थण्डा
7170;रणबीर, महाबीर, युद्धबीर
7171;बादाम
7172;बसन्त, ऋतुराज, पिकप्रिय़
7173;बालिआ, बालि_पूर्ण्ण
7174;बळत्कार, धर्षण
7175;बळात्कारी, धर्षणकारी
7176;ब्य़ाट, बेट
7177;दउड़ि, बरहा
7178;दउड़ि
7179;घूर्ण्णिबात्य़ा, चक्रबात, खण्डिआभूत
7180;बासस्थान, चटिघर, बसा
7181;गण्ठिळि, गण्ठुळि, बुजुळि, बुजुळा
7182;बस्तानि, आबरण
7183;नातुणी, प्रपौत्री
7184;शस
7185;रस, शस
7186;पीनस, पौतिनासिक्य़
7187;भ्रमित, भ्रान्त
7188;शान्तनु, शांतनु
7189;नमूना, उदाहरण, साम्पल्‌
7190;स्राब, निष्पर्ण्ण, स्रबण, निसृत, क्षरण
7191;धर्म_भउणी
7192;भिणेइँ, भिणोइँ
7193;बड़_भिणोइ
7194;भणजा, भगिनेय़
7195;भाणिजी, भाणेजी
7196;काल, बधिर, श्रबणहीन
7197;श्रबणहीनता, बधिरता, काल, काला
7198;लेखन-सामग्री, ष्टेसनारी
7199;बीराङ्गना, बीरा, बीररमणी
7200;साँभर, सांभर, साम्बर
7201;बाहाना, छळना
7202;साँभर, सांभर, साम्बर
7203;दउड़ि, बरेता
7204;छळनापूर्ण्ण, शठ, प्रतारक, बाहानाबाज
7205;गाड़िचाळक, ड्राइभर, चाळक
7206;पुनराबासित, पुनर्बासित
7207;पुनर्बार_नियुक्ति, पुनःनियुक्ति
7208;कारणरु, कारणबशतः
7209;बर्जन, बहिष्कार, बहिष्करण
7210;केत_थर, अनेक_थर, बहुतथर, अनेकथर
7211;प्राय़तः, अधिक_समय़रे, अधिकांशतः
7212;शेष_करिबा, समाप्त_करिबा, पूरा_करिबा, पूर्ण्णकरिबा
7213;बहुमत, मेजरिटी
7214;बहुमत
7215;संग्रहयोग्य़, संग्रहणीय़, संग्राह्य़
7216;रणबीर, युद्धबीर
7217;बन्धाइबा
7218;दोकान, बिक्रय़_कक्ष, प्रदर्शनी-कक्ष, शोरुम्‌
7219;सूर्य्य़लोक, द्य़ुलोक
7220;बान्धिबा, ग्रन्थन
7221;दुःशासन, दुशासन
7222;बळिबा, बान्धिबा, गोटळा_करिबा
7223;जिनिषपत्र_बान्धिबा, पेक्‌_करिबा
7224;यशोदा, यशोमति, नन्दराणी, नंदराणी
7225;लगाम
7226;आस्तीन
7227;बिद्रोही, बागी, आन्दोळनकारी
7228;बाजपक्षी, बाज, श्ୱेनपक्षी, श्ୱेन
7229;धृतराष्ट्र
7230;सुसरी
7231;शाशु
7232;प्रसार, प्रसारण, संप्रसारण
7233;बृद्धि, बर्द्धन, बिकाश, अभिबृद्धि
7234;मुञ्ज, शर
7235;परामर्श, अभिमत, मत, मन्तब्य़, मतामत, सम्मति_असम्मति
7236;पुरुषत्ୱ, पौरुषत्ୱ, मर्दपणिआ
7237;पताका, फ्लाग
7238;साक्षाताकार, भेटबार्त्ता
7239;बादाम
7240;ब्राह्ममुहूर्त्त, भोर, पाहान्तिआ, पाहान्ता, ब्राह्म_बेळा
7241;भूतबाधा
7242;हस्तक्षेप, दखल, अधिकार
7243;पीर, पीरबाबा
7244;रोषेइआ, रान्धुणिआ, पाककारी, बबुर्च्चि, कुक्
7245;बरयात्री
7246;बरयात्रा
7247;संग्रह, संकळन, आकळन, एकत्र, एकाठि
7248;पुनराबृत्ति, पुनराबर्तन
7249;सउकरे
7250;बारुद, दारु
7251;केण्डा
7252;बाळ, लोम
7253;लोम, बाळ, रुम
7254;बाल्टि, बालति
7255;किशोरी
7256;लोक_सम्पर्क, जन_सम्पर्क
7257;षोडशी
7258;कानफुल, अबतंस, कुण्डळ, कर्ण्णभूषण
7259;बाळी, तारापति, तारानाथ, कपिन्द्र, सुग्रीबाग्रज
7260;बालुका, बालिस्तर
7261;तोमर
7262;ब्राह्मी
7263;मन्त्र, स्तुतिमन्त्र
7264;बाहार
7265;बाहारे, बाहार
7266;राधा, राधिका, श्य़ामा, राधाराणी, बृन्दाबनेश्ୱरी, बृषभानबा, रासेश्ୱरी, केशबप्रिय़ा, कृष्णप्रिय़ा
7267;अणनाति, प्रपौत्र
7268;बिकिबा, बिक्रि, बिक्रय़, बिकाकिणा
7269;धीबर_कन्य़ा, मत्स्य़_कन्य़ा
7270;दान्त-चिकित्सक, दान्त_डाक्तर, दांत_डाक्तर
7271;बिछा, बृश्चिक
7272;बिछुआति_घास, नागदन्तिका
7273;बज्र, इन्द्राय़ुध, इन्द्रशस्त्र, कुळिश
7274;कोइलि, आम्ब_टाकुआ_भितर_शस
7275;बिजुळि, बिद्य़ुत, तडित्‌, चपळा, सौदामिनी, दामिनी, शम्पा
7276;बिद्य़ुत_शक्ति, बिजुळि_शक्ति, बिद्य़ुत्, बिजुळि, पाୱार्
7277;शिशुपाळ
7278;गाण्ठिआ
7279;अम्ळसार, अम्ळसार_गन्धक
7280;राजबन्दी
7281;बिरह, बिय़ोग, बिच्छेद
7282;ख्रीष्टमास, बड़दिन
7283;बिरह_बेदना, बिरह_ब्य़था, बिरह_यन्त्रणा
7284;बिलेइ, बिराड़ि, मार्जार, बिड़ाळ, पुषि
7285;भुआ, अण्डिरा_बिलेइ
7286;दुर्योधन
7287;बिसात्, शतरञ्जि
7288;गृहपाठ्य़, घरपाठ
7289;बीजमन्त्र
7290;बिहन, मञ्जि, बीज
7291;दुःसेबा, कुसेबा
7292;देबमानब
7293;बिड़ि
7294;बीमा, इनस्य़ुरानस
7295;रोगी, मळु, बिमार
7296;असमतळ, आबुड़ा_खाबुड़ा
7297;लाक्षा
7298;बर्ण्ण, रङ्ग
7299;पिउसी, पिइसी
7300;लिभेइबा, लिभाइबा, प्रशमितकरिबा
7301;अबलेह
7302;बुझेइबा, बतेइबा, अबगत_करिबा
7303;माधबी, माधबिका, माधबी-लता
7304;माधबी, माधबी_मद
7305;बार्द्धक्य़, बृद्धाबस्था
7306;कळिषठा, षाठिआ, षठिआपण
7307;शाळी
7308;बड़_बड़_हेबा, बिड़ि_बिड़ि_हेबा
7309;यमुनेत्री
7310;बुणिबा
7311;सिलेइ, सिइँबा, टाङ्किबा
7312;चीबर
7313;समन, तलबनामा, नोटिस
7314;मजुरि, मूल, पारिश्रमिक
7315;बुल्‌बुल्‌
7316;बड़बुटिकाम, बुटाकाम
7317;बुटि
7318;चिलर
7319;अदाह्य़, अजळा, अपोड़ा
7320;बेकार, बेरोजगार, जीबिकाहीन
7321;अबैध_सन्तान, जारज_सन्तान, जारजातका
7322;बांशपुरा
7323;चमार
7324;निलामकरिबा
7325;बिकिबा, बिक्रय़_करिबा
7326;नीळकण्ठ
7327;भेळा
7328;भेळा
7329;बेलचा
7330;रोलर
7331;बेलणा, बेलणा_पटा
7332;बेलणा
7333;मेहेन्तराणी, मेहन्तराणी, मेहन्त्राणी, हाड़िआणी
7334;बिधबा, राण्ड, बेୱा
7335;योड़िबा, मिशेइदेबा, योगकरिबा, मिशाण_करिबा
7336;यतिपात_करिबा, मित्राक्षर_करिबा
7337;"""मदोन्मत्त, प्रमत्त, मदान्ध, मतुआला, मत्त, मदमस्त"
7338;हातीदान्त, गजदन्त
7339;भुषुड़ि_पड़िबा, गळिपड़िबा, टळिपड़िबा
7340;चेपाहोइयिबा, दाबिहोइयिबा, बसियिबा
7341;गढ़िबा, तिआरिकरिबा, निर्माण_करिबा
7342;बिश्रामकरिबा, आराम_करिबा, थक्कामारिबा
7343;धातुजरि
7344;करेइबा, नियुक्त_करिबा
7345;बुणिबा, बपन_करिबा
7346;बस्ता, अखा, बोरा, मुणि, प्य़ाकेट्‌
7347;बोरो
7348;थकि_पड़िबा, क्लान्त_हेबा
7349;हड़बड़ाइबा, घाबराइबा, तरबरकरिबा
7350;सुध, कळन्तर
7351;चौताळ
7352;हृत्‌कम्प, हौलदिल्
7353;पिम्पि, बणा
7354;ब्रह्मचारी, ब्रह्मचर्य्य़_पाळक, ब्रती, यति
7355;बिघटन, बिभाजन, पृथकीकरण
7356;उच्चा
7357;गोमांस, गोरुमांस, गोरुमाउँस
7358;पदयोड़ा
7359;सदाबर्त्त, भंडारा
7360;पेट_कामुड़ा
7361;पदयोड़ा
7362;भक्तिमार्ग
7363;तीर्थयात्री
7364;भक्त, सेबक, दास, पूजारी, उपासक
7365;भक्त, उपासक, सेबक, पूजारी
7366;भक्तिपूर्ण्ण
7367;आतङ्कित_हेबा, आशङ्कित_हेबा, हड़बड़ेइयिबा, डरिबा
7368;जितिबा, जय़_जरिबा, बिजय़ी_हेबा
7369;जितिबा, बिजय़लाभ_करिबा, बिजय़प्राप्त_करिबा, सफळता_प्राप्त_करिबा
7370;जप, नामस्मरण, सुमरण
7371;सूक्त
7372;एणेतेणे_बुलिबा, इतस्ततः_भ्रमण_करिबा
7373;प्रदर्शित
7374;इटाभाटि
7375;हरेइबा, हारिबा
7376;बड़काठुआ, कठौता
7377;थर्मफ्लास्क, थर्मस्
7378;गञ्ज
7379;पुतुरा, भाइपुअ, भ्रातापुत्र, भ्रातृपुत्र, भातृज
7380;दागी, दागिआ
7381;दाआ, हंसुआ
7382;नीळरङ्ग, नीळ
7383;नाशक, बिनाशक, बिनाशी, बिनाशकारक, बिनाशकारी, बिलोपक, नाशी
7384;क्षतिपूरण_करिबा
7385;चुगुलि_करिबा, फोड़िबा
7386;थाई, थाई_भाषा
7387;नियुक्ति_देबा, नियुक्त_करिबा, काम_देबा, चाकिरि_देबा, भर्त्ति_करिबा, रखिबा
7388;बन्धकपत्र, बन्धकनामा
7389;भरिबा, पूर्ण्ण_करिबा
7390;अबिरत, अनबरत, निरबच्चिन्न_भाबरे
7391;मोहित_करिबा, मोहेइबा, सम्मोहन_करिबा
7392;आत्मबिश्ୱास
7393;आश्रा, भरसा, साहारा
7394;पूर्ण्ण_आशा
7395;अश्ୱशक्ति, हर्ष_पाୱार
7396;लालबाहादुर_शास्त्री
7397;सभागृह, सभाभबन
7398;नन्दिनी, नंदिनी
7399;दूरागत
7400;द्रुतगति, तेज_गति, तीब्र_गति
7401;श्ୱेताम्बर, श्ୱेतबस्त्र
7402;भाग, अंश, बाण्ट
7403;पद्ममञ्जि
7404;पथुरिआभूइँ, टाङ्गराभूइँ
7405;भट्टा
7406;बाष्प, बाम्फ
7407;बड़_याआ, याआ
7408;भाउज, नूआबोउ
7409;कानकटा
7410;चउतिबा
7411;भारतीय़, हिन्दुस्थानी
7412;चक्र
7413;खासु_होइथिबा_पशु, खासुआ
7414;उत्‌प्रेक्षा_अळङ्कार, उत्‌प्रेक्षा
7415;लोचाकोचा_हेबा, भाङ्गि_पडिबा, दिभाङ्ग_हेबा, बेदम_हेबा, आकेता_हेबा
7416;भाषा_शैळी, शैळी
7417;भिक्षा, भिक
7418;भिक्षान्न
7419;कळापाणि
7420;गुलमेँहदी
7421;गुलमेँहदी, गुलमेँहदी_गछ
7422;भय़ानक_रस, भय़ानक
7423;भीष्म, पितामह, गाङ्गेय़, देबब्रत
7424;परिशोध
7425;शेरୱानी
7426;माळती
7427;भुज, बाहु
7428;कमजोर, दुर्बळ
7429;गान्धीटोपि
7430;खदड़ा, खण्डखण्डिआ, मोटा
7431;शेष_हेबा, समाप्त_हेबा, सरियिबा
7432;भुका, भो-भो
7433;भूमिकम्प, भूकम्प
7434;क्षुधा, भोक
7435;भूगोळ, भूगोळशास्त्र, भूगोळबिद्य़ा
7436;बार्सी, बारसी
7437;बोहिबा, बाहारिबा
7438;बहुत_भल, अतिउत्तम, भल, बढ़िआ
7439;कानघोड़ाटोपि
7440;देश, राष्ट्र, मूलक
7441;भूमिका, अभिनय़, पार्ट्‌
7442;बसाइबा, आसीन_करिबा
7443;शारद, शाळि
7444;भुलिबा, बिस्मरण, बिस्म्रुति
7445;चषु, तषु, भुषि, चोकड़, बोता
7446;भूषि, तषु
7447;गेण्डुफुल, गेण्डु
7448;कीटाणु, जीबाणु
7449;चिह्नित, अङ्कित, चित्रित
7450;भेट, देखासाक्षात‌
7451;अन्तर, भेद, असमानता, भिन्नता, भिन्नत्ୱ, पार्थक्य़, बिषमता, फरक, प्रभेद
7452;पहञ्चाइबा, छाड़िकि_आसिबा
7453;पठाइबा
7454;बिदाकरिबा, बिदाय़देबा
7455;रहस्य़, भेद, मरम, मर्म
7456;कथाकार, गाळ्पिक, कथासाहित्य़िक, काहाणीलेखक
7457;भेदुआ, गुप्तचर, भेदी
7458;बुणाइबा
7459;दण्डगौरी, दंड़गौरी
7460;छद्मबेश, कपटबेश
7461;घोषारि_हेबा
7462;भौंपू, भंपु
7463;साइरन, तूरी, घण्टि
7464;भोजि, पंक्तिभोजन, भोजिभात, पङ्गत
7465;बोझ, भार
7466;भोज_राजा, भोज_राज, भोज
7467;भक्षण, भोजन, भक्ष, खाइबा
7468;भोजन, आहार, खाद्य़ग्रहण, अन्न_ग्रहण
7469;आशुकबि
7470;पञ्चभौतिक, भौतिक, पञ्चतत्त्ୱीय़, पञ्चभूतीय़, अधिभौतिक
7471;घुँ_घुँ_करिबा, फट्_फट्_शब्द_करिबा
7472;रखिबा, बसेइबा
7473;भ्रूण, गर्भ, गर्भस्थजीब
7474;टीका, मथाफुल, अबतंश
7475;कळिआणी, कळेई, कळेही, काण्डोइ
7476;मङ्गळबार, भौमबार
7477;मञ्चा, भाड़ि
7478;पुझारिणी, रोषेइआणी
7479;सज्जित_घोड़ा
7480;प्रगणा, ब्लक
