4705;tiLhAx hidAC ;mhY-mroQnciQbd tAb tiLbu hAxnbgidmC sigiNnb hidmC ; mhY-mroQd tAb lYnAdgi kNnbgidmC tiLhAx hidAC sijiNnY;noun
4706;tiN-kAQ cAb ;tiN-kAQ cAdun mbuC TNb ; pAMbi Krdi tiN-kAQ cAI;adjective
4707;TOri ;kriguMb ambu puNb yAb pox ; ysodAn kr isNbu TOrin suMbLd puLlMmi;noun
4708;PAUrCp ;mmAQd lACp ; hirodu PMbACt PAUrClMmi;verb
4709;TAb, KoQsANb ;areQb pox amn mPM amdgi atoFp mPM amd cxp hOb ; tr eN asi puQ trA tAb mtMd benArskidmC TAgni;verb
4710;pCp, cunb, jux cAb ;yeQbd Pjb aoIb ; PijoL asi adoMd pCcY;verb
4711;loNdiNnb, tiNnb, cuQsiNnb, dr odr o tOb, yAnb ;puCniQgi wAPM Tun hAIdoCp ; sitA atoFpg Tun loNdiNnde;verb
4712;puCniQ nuQqAIb, hrAU-tyAMb ;wAKLd hrAUb-nuQqAI PAUb ; aeCtr aqAQsiQn Uxp PMbAClilAn ayeQsiQgi puCniQ nuQqAIre;adjective
4713;peNToCp ;kriguMb amd heCt peNb qMb ; peNToCp midi mtM lYb KibiCt nuQqAIdunxt lY;adjective
4714;mnM nuQsib ;kriguMb ambu anM nMb mtMd nuqAIb, nMniQb aoIb ; atrguLlAF mnM nuQsib lYni;adjective
4716;sANnb, sANn-Koxnb ;puCniQ nuQqAInb nxtr g hCcAQ sAjeLgidmC ceN-coQb amdi coQ-PNbnciQb tOb ; aqAQsiQn lMpACt sANnri;verb
4717;PMbAC lilAd Uxp, PMbACt Uxp ;miyAMn Ugdb awAQb mPM amd kuMmYnciQb UhNb ; qsi numidAQ aqAQsiQd aUnpoxki cxnbid yuMPM aoIb dr AmA am PMbAC lilAd Uxkni;verb
4718;nuQqAIToCp ;puCniQbu peNnbgidmC kriguMb TbC am tOb ; aYKoIn melAd yAMn nuQqAIToClMmi;verb
4720;mkoL, mkoN, mhuM ;nApi-siQbi,UnA-wAnAciQbn sAb UceCn lYnb mPM ; seNdr AQgi mkoLd seNdr AQ mcA ani ceC-ceC KoQli;noun
4721;UPuL, lYPuL, UPuN, lYPuN ;lYbAC, lYqoInciQbgi yAMn kuFp mkuF msi mhOsAn mAleMgi mTC Tzb lYMAId Pzqi ; aqAQ mseL UPuL cAIsiNnri;noun
4722;UcuC ;kriguMb ambu puNnbgidmC yuQb U mkC ; IroI UcuC PuCtun ceNKre;noun
4723;puC TNnn puC peNn ;cAniQb-TCniQb mpuQ PAn ; qsi aYhAC puC TNn cAre;adverb
4724;jrdAlu hYnO ;hYnO mKL am ; mhACti jrdAlu hYnO yAMn pAMjY;noun
4725;puC TNb mKY ;cAsi-TCciNdun cACKAU TNb ; mhAC numix kyAnidgi mpuC TNb mKY cAb PQdr e;adjective
4726;yeNgi PAM ;yeNnciQb yoCp mPM ; aYKoIgi yuM mnACt yeNgi PAM lY;noun
4727;sOb, Puxp ;mYd TAQgxp mhY lAQb pox koQgoNg loInn mnin kArCp ; mYPMd IsiQ lYri;verb
4728;IrAI lAIn ;kriguMb awAb yAUdn nxtr g KudoQcAb maoQd ; aYn anisub wAhz adu IrAI lAIn tOrMmi;adverb
4729;lObuC, lOPM, lO ;lYpNnciQbn koIsiNb mru mrAQ TAnbgidmC lYbAC tObnciQb tOb MPM ; lObuC asi yAMn lYhAU ceLli;noun
4730;mi noCnb, kreMnb, kreM-kTAInb ;noCtun knAguMb ambu qAQb nxtr g mhACki mrMd Pxtb wA hAIb ; rAmun mtM puMbd mi noCnY;verb
4731;lAI ;kriguMb mmAi amd kriguMb poxnciQbgi dox amdi cYKYnciQbn mmi tAhNb ; mhYroIn msAgi boId hYnOgi Pjrb lAI am yeCli;verb
4732;cuFp ;kriguMb pox am ciNbAN anin nMlg mhi TCp ; rAMn hYnO cuFli;verb
4733;ciQb ;kriguMb pox ambu mdugi lYjb asAQb amdi apACpbu KM TeQb PAUb  yOhNb ; sAdANbn liruQgi liri ciQli;verb
4734;INdst tr i ;yuMd clAIb INdst tr i ; apiCp INdst tr i tFn tFn muxp hOrCle;noun
4736;koxToCp, lOToCp, TidoCp ;pAtr  amdi hAFPMnciQbdgi mriguMb Kr mpANd puToCpgi TOaoQ ; mnisn cPudgi cAC koxToCle;verb
4737;ciQToCp ;knAguMb misC nxtr g pox amgi guN lOToCp ; liL sANnbn aqAQgi msAdgi liLgi hu ciQTolMmi;verb
4738;ciQsiNb, ciQb ;pAQgL sijiNndun kriguMb pox nxtr g knAguMb ambu msAroMd purCp ; aqAQsiQn UsAd puNb TOridubu ciQsiLli;verb
4739;lY croQ, lY mpuN ;amxt aoIb punsLlb lY myAM ; mhACn lY croQ pidun aYhACpu trAMn aoC lMmI;noun
4740;hOrib PO ;pAMbi aoIn lYrib ; lObuCt hOrib PO asi hOjiC KAUb yAre;noun
4741;lANPM ;lAN soCnnb mPM ; mhAC poloI PAUb lANPMd loQdn lYrMmi;noun
4742;KoQ hAMPM ;amAQb KAIdoCp mPM ; KugzsiQd ahAQb lObuCpu KoQ hAMPM aoIn sijiNnY;noun
4743;hoxciNb, cenb ;mPM amdgi mPM amd yAMn Tun cQsiNb ; lwAI-TwAIgi misiQ hiQnbgidmCt yuPALloMd hoxciNlMmi;verb
4744;kuMmY Uxp ;kuMmYnciQbbu miyAMd UhNb ; srkski mpANd notis bort IrMmi kuMmY Uxpgi mtM hoQdoCle hAIn;noun
4745;lOU-liQUbgi nYn-kAQloNsu ;lOU-siQUbg mri lYnb hirMsiQgi mrMd TijiN-KoxciN tObgi TbC ; joI lOU-liQUbgi nYn-kAQloNsu tMmi;noun
4746;pANjiL ;sANnb mtMd siQndun sANnb ; sy AM siniQ-siniQ aroIbgi puQPMd pANjiL ToIre;noun
4747;arAIb TbC ;arub aoIdb TbC ; apiC-apiCp aqAQsiQbu lAIriC tACpib hAIbsi arAIb TbC nxte;noun
4748;TiNb ;kriguMb mciN tuMb pox amn kriguMb aToxp mroL amd czhNb ; mhACn aYgi Kuxt yextuMn TiLlCI;verb
4749;TiNb, TiNjiNb ;kriguMb poxnciQbbu kriguMb mroL amd sAPu kNn czhNb ; mohNn sohNgi mbuCt TAQn TiLli;verb
4750;TijiN-KoxciNb, Tigx-Kokxp ;kriguMb hirM amgi mrMd mmux tAn yeQsiNbgi TbC ; KAjnA KoMb mi KuQgzd TijiN-KoxciNb lAClMmi;noun
4751;hj ;musLmANsiQn mCkAd lAI-KuruMnb cxpgi Koqcx ; mOlbi sAheb hj tOnb cxKi;noun
4752;Kuxki KuxsA KudiQmC tiQToClg Kubigi mtoNdgi KunAUbigi mtoN PAUbgi asAQb ; aYKoIgi ;noun
4753;hoL-seL, puNn-puNn tAdoCp, apuNb-KuxPA ;pox yoNb mtMd coIn yoNdb ; gy ANvcnd  hoL-seL yoNbmi;noun
4754;asAmL, asAmN ;Pi sAbgi mmL ; pArtiN tebL PidAgi asAmL lupA yAQKY lOrMmi;noun
4755;PuCtxp, PuCp, PoIb, PoIdxp ;kriguMb mPM amd PMjiNKr b nxtr g mrA tAKr b pox ambu mPMdudgi lOToCtun toqANn tAhNb ; mhACn pAMbidubu mPM amd TAnnbgidmC PuCtxli;verb
4756;hCp, hCtun Ib, hNb ;kriguMb mciN tuMb nxtr g myA pANb pox amn kriguMb am Ib nxtr g maoQ seMb ; mhACn nuQqOd msAgi mmiQ hCtun Ire;verb
4757;Koxp, tOb ;kriguMb amn nMmg ciQdun nAb, IToCp nxtr g mmi tAbnciQb aoIhNb ; rAmun aYqoNd KudoNn hNjiN-hNjiN KoxlMmi adubu aYhAC krisu hAIrude;verb
4758;koC, lu, lureN ;hCcAQd KOrigi mmAQ nxtr g mTC Tzb sruC ; koCt soCpdgi mi sib PAUb yAI;noun
4760;yubi ;mtuM tAb UhY am msigi mtoQ adu TuMmi amsuQ mpAN Tzb mku adu yAMn kLli ; mhAC numix KudiQgi yuubi mhi TCI;noun
4761;yubi pAMbi, yubi ;Kjurgi kAQluFki U pAMbi am msigi mtuM tAb mhYdugi mtoQdu TuMmi ; Umz asid yubi pAMbin heNn hOI;noun
4762;lOU-siQUbgi loIsQ ;aduguMb loIsQ, mdud lOU-siQUbg mri lYnb TbC TOrMsiQbu heNn KumAQ cAUsiNb TbC-TOrM pAIKxPM ; lOU-siQUbgi loIsQn lOmisiQbu anO-anOb kANnb myAM am PQhLli;noun
4763;gQgtoC, gQtoC, gQgtoC shr ;siCkiM lYbACki konuQ ; gQgtoCki mhOsAgi aoIb Pjbn koIb lACp misiQgi puCniQbu suMhxli;noun
4764;kerlA, keerl, mAlAbAr ;BArxt KATQbd lYbAC am ; kerlAd aonM kuMhY yAMn cAUn pAQToCnY;noun
4765;Uxtr pr des, yupi ;hOjiCki aoIb BArxki awAQ TQb myAI aoIrp ; lYb shArNpur, merT nciQbdgi wAAnsi amsuQ gorKpur PAUb sNdoCKib lM amgi mmiQ Uxtr pr dest aseQb mPM yAMn lY;noun
4766;juri ;kriguMb hirM amd acuM-arAN pinb koxn hAFlb mi kAQluF ; ayoDyAgi wAToCt jurin hOjiC PAUb wAreF pidri;noun
4767;UrisA, UrisA lYbAC ;BArxki lYbAC am mdugi konuQ Buwneswr aoIb ; mmiQ cxlb jgNnATki lAIsQ UrisAd lY;noun
4768;arunAcL pr des, arunAcL ;BArxki lYbAC am mdugi konuQ ItAngr aoIb ; arunAcL pr des ki KunuQ jgoIn mPM adugi cxn-loNcxpu Ub PQqi;noun
4769;aANDr  pr des, aANDr , aANDr  pr des lYbAC ;BArx lYbAC am mdugi konuQ hYdrAbAd aoIb ; qsi aANDr  pr deski muKymNtr i lACkni;noun
4770;koLkAtA, kLktA, koLkAtA shr, kLktA shr ;BArxki acOb shr mdun noQcuF-beQgoLgi koQnuQ aoIb ; koLkAtA hugli tureLgi torbANd KudAI;noun
4771;aNDmAN nikobAr, aNDmAN nikobAr ITY ;keNdr n qACp BArxki apiCp lYbAC am ; aNDmAN nikobArgi konuQ pox bl eyr ni;noun
4772;aesiyA, aesiyA mhAdw iF ;KwAIdgi cAUb mhAdw F ; BArx lYbAC aesiyAgi mnuQ cLli;noun
4773;kATmNdu, kATmNdu lYbAC ;nepALgi mru aoIb shr amsuQ konuQ ; kATmNdud psupti nATki lAIsQ lY;noun
4774;kAsmir, ksmir, kAsmir lYbAC, jMmu-kAsmir ;mhOsAgi Pjbd mmiQ cxlb BArxki awAQ-noQcuFki ciQgi lM am ; kAsmirbu lAIrYbACki lMdMni hAInY;noun
4775;mru koClb, msM koClb ;koCki sM koCToCKr b ; mru koClb nupA adugi mkoCt hNjiN-hNjiN Pudun lYrMmi;adjective
4776;yu TCnb pAtr  ;yu TCpd sijiNnb koN ; yuqAUbdun yugi myAIn yu TCnb pAtr du TugAIre;noun
4777;gNjA, gNjA pAMbi ;pAMbi am, mdugi nxtr g mpAL mnAsiQ kQhLlg mYKu Kurs TCp mtMd nisA kAb ; mhAC msAgi lOUbuCt gNjA hOhLlmi;noun
4778;gNjA ;pAMbi amgi lY amdi mnAnciQbbu myAI kAb pox aoIn sijiNnb ; gNjA TCpn hCcAQbu soChLli;noun
4780;kisi kib, Piji kib, PidoN kib, Pi-mci kib ;luhoQbgi lAIniQ-lAIsoN soLliqY mtMd mtY-mnAU anigi Pi mton kisinbgi cxnbi ; PAUrb sxynArAyngi wAri tArub mtMd hjAmiNn yjmAN mtY-mnAUgi Piji kirMmi;noun
4781;luhoQb, lYpuN aoIb, lYpuL aoIb, yuMbANb ;lAIniQ-lAIsoN tOdun mtY-mnAU aoIre hAIbgi TOrM ; sohNgi luhoQb rADA gA aoIrMmi;noun
4782;akAMpex, KoNcoF ;Pjdb , lujdb wAhY-wAtA aoIb ; akAMpex yAUbn mrM aoIdun mhACki lAIriCt aTiQb TMlMmi;noun
4783;nurA ;UNsAd nFsiNdun pCp amoxp ; mhAC nurA koCnb numix-KudiQgi sApoNn IrujY;noun
4784;seQdb IsiQ-nuQsix ;miaoIbd mAQniQqAI aoIb IsiQ-nuQsix ; hOjiCki mtM acOb shrsiQd seQdb nuQsixki arub wAPM am aoInre;noun
4785;amoxp, Pxtb ;kriguMb pox amd pCp UPul-wAIPul ; Pidgi amoxp lOToCnbgidmC mdubu sApoNn sugdbni;noun
4786;amoxp, arANb, lujdb ;seQdbgi maoQ-mtO ; mhACki puCniQgi amoxpubu seQdoCp qMde;noun
4787;lYKoM ToCp ;acOxp lYbAC aoIb ; noQjuTAd lYKoM ToCp lMbid cxpd awAb aoI;adjective
4788;Pjdn Ib, KuxI Tib ;Ib mtMd lun-nANn, maoQ mrin cuMn Idb ; cAQyeQd Pjdn Ib KuxIn mrM aoIdun mhAC mAC yAMdn PQqe;adjective
4789;amoxp, seQdb ;Pxtbn TLlb ; kArKAnAsiQdgi ToClCp mYKun amoxp amsuQ seQdb aoIhLli;adjective
4790;nAI cArb, puMlb ;nAIn TLlb ; nAI cArb yAIroQbu numix KudiQgi cAMToCkdbni;adjective
4791;mnM ;nuQsixt tiNKr b kriguMb pox amgi yAMn kuFp mkuF msibu nAtoNgi mteQn Kzb qMmi ; Umzsid PAUriqYd Umzgi lYsiQgi mnM lAClMmi;noun
4792;mmi ;yAMn yAQb maoQd kriguMb amgi mrMd PoQdoCp ; mhACki sYreQd mrYbAC niQbgi mmi hAIPex tAb UI;noun
4793;kNtr uC, kNtuC ;cACkNb nApu mcugi lYnuQdgi Pzb pox am ; cAQyeQszd bYgy AniCsiQn kNtr uCk mri lYnb cAQyeQsiQ tOri;noun
4794;KoImu ;amub mcugi ciCp qMb apAIb tiL am ; KoImun lYsiQd qzli;noun
4796;sYsCp, klAkAr ;IsY sClib mi ; qsigi IsY tiNnb asid aPAU-aPAUb sYsCpsiQn sruC yAri;noun
4797;mnM nMb ;nAtoNn mnM lOb ; mhACn lYdu mnM nMli;verb
4798;mnM ceNdb ;mnM yAUdb aoIb ; msi mnM ceNdb lYni;adjective
4799;mnM ceNb ;mNm yAUb ; aYgi hYkoL-lYkoLd mKL kyAgi mNm ceNb lYsiQ lY;adjective
4800;UtiL, UtiN ;Uci mANb jib am ; UtiNn lYbACki yuMd hzgx-hNdA ceNb Ugni;noun
4801;gANDAri ;duryoDNgi mmA ; gANDAri gANDAr lYbACki niQTOmcA nupini;noun
4803;arub ;kriguMb lYmAI amdgi mKAroMd nxtr g mnuQloMd czsiNKib yAMn pAC cAUb sruC am ; mhAC arub puKr i mnuQd luFKr e;adjective
4804;nuQsATiniqAI, nuQsATiniqAI aoIb, mipAIniqAI ;puCniQ wAb yAbgi maoQ aoIb ; mhACki PiBm nuQsATiniqAIni;adjective
4805;moMpAC ;hiFp, poxTAbnciQb tOnb mon-mon lAUb hiFPM ; mmAn aqAQbu moMpACt suMle;noun
4806;noCniQdb ;hrAUb aoIdb ; PAgi tOb mi adugi wAdu noQniQde;adjective
4807;KuQgzgi aoIb ;yuMPALdgi lApn lYb ; KuQgzgi misiQ yuMPALgi misiQdgi lAIriC hYb wAxli;adjective
4808;KuQgzgi, KuQgzgi aoIb ;KuQgzg mri lYnb ; KuQgzgi puNsidi IcM cMjb aoI;adjective
4809;KNb, mNb ;kriguMb ambu am-mMt aP-Pxt yeQb ; TbC submin gehu kCKr b lObuCt mkoI-mrAQ Knbgi TbC tOri;noun
4810;mNb, KNdoCp ;mru-mrAQciQbdgi Pxtb mru lOToCpgi TbC ; mpun siNmi adubu mhuaA  mNbgidmC lupA kuNmqA pirMmi;noun
4814;gjL ;PArgi, Udugi sYreQmKL am mdud mru aoIn nuQsibgi mrMd siQTAb ; jAwed aKtrgi gjLn TMmoId mmi tAhLli;noun
4815;tAsiNb ;kriguMb poxsC amgi PoF-PoF lAUdb PibM ; mhACki msAdu tAsiNb aoI;adjective
4816;hidACPu ;mYKu sijiNnbgi toF-toFp mKLgi pAMbY am ; rAmu hidACPudgi hidAC TCli;noun
4817;lYnuQgi poxlM TijNb miaoI ;lYnuQd lYb kANnb poxsiQ TodoCtun ciQToClb mtuQd maoQ cAn lYnugi poxToC puToCI ; lYnuQgi poxlM TijNb miaoIsiQn lYnuQd snAgi tuQPM amsu Kzb qMKr e;noun
4818;kom, koQkut ;lYteM mAndb akutp mPm ; mmix tAQb nupA am koMd tAdun lYrMmi;noun
4819;KoQbAN, loC ;yAMn lun kuuttun lYb mPM ; dr AIBrn ceCsiNdbn mrM aoIdun bs adu KoQbANd aoNKre;noun
4821;KuNnAI, smAj ;mPM amd lYmiNnb nxtr g mKL amtgi TbC tOb misiQgi TAC ; KuNnAIgi cxn-pTAF mtuQINn TbC tOgdbni;noun
4822;Pxt-hOdi, amox-akAI ;sijiNndr b, kANndr b, moxlb poxsiQ ; diwAligi mtMd yuM-yuMd Pxt-hOdi seQdoCI;noun
4823;azk ;aduguMb nYnloN mdud msiQ amdi kriguMb amgi cAQ aoNbnciQbgi areFp Kznb pAMbYsiQ tACI ; rAmAnujM asi azkgi lMd ToIdoCn hYToI-siQToIrb misC amni;noun
4824;Tirb msiQ, hoxlb msiQ, pArb msiQ ;msiQ Tirg nxtr g hoxlg apuxlg apunb kyA aoIre hAIn yeQbgi TbC ; mhACn Tirb msiQdu lALlMmi;noun
4825;PidA, PMPM ;knAguMbgi KuNnAId Pzb nxtr g lYb TAC ; acO-acOb lAIriC lAIsu hYbsiQgi mrCt mhACki PidA Pzqi;noun
4826;gdA ;cYd acOb mtoC hAFciNb TAIn sijiNnrMb KuxlAI am ; BiM gdA sijiNnbd yAMn hY-siQqi;noun
4827;gDA ;sgoL mANb adubu mdudgi Kr piCTb mKoQ mri pANb sA am ; gDAdi leFn-leFn tuMmi;noun
4828;apnb, aTiQb ;cxp yAdb ; KudoQTib ToCpn mrM aoIdun lMbid apnb aoIre;noun
4829;mTO ciNb ;kriguMb am tOdun lYb ; mhAC sANn-Koxnbd mTO ciNb mi amni;adjective
4832;msA KiQb, mKoQ yAQb, mTuN yAQb, ayAQb ;hYniQb amdi tNdbgi mguN lYb ; msA KiQb midi kriguMb TbC am heCt Tun tOI;adjective
4833;moMpAC, moMpAC mcA, kusN acOb ;lsiQ mPoN, crunciQbn TNn hAFlg seMb aTAb pex-pex lAUb Pid ; mhAC moMpAC mTCt tuMli;noun
4834;lALhOb ;lYbACki mAyoCt lYb ; lALhOb misiQbu sibgi cYrAC pigdbni;adjective
4835;PMPM ;PMb yAb pox ; aojAbu aoCnbgidmC aqAQsiQn msAgi PMPMdgi hOgxlMmi;noun
4836;kmod, kumud ;mpAN lMgi aoIb KoQ hAMPM ; KoQ hAMPMgid kmod hAFpi;noun
4837;sAbN, sAbL ;sgoL amdi UxnciQbgi mnMd puNsiLlg seMb PMPM ; mhACn sgoLgi sAbN lOToClg mKAd TMmi;noun
4839;snAlupAgi kYTeL ;snAnciQb lYteQgi pox yoNPM ; mKoI lYtwQgi poxlMsiQ lYnbgidmC snAlupAgi kYTeLd cxKi;noun
4840;PMPM, sit ;gAri, kriguMb aKNnb mPMnciQbd PMnb hAFp mPM ; bs asigi PMPMsi moN-moN lAUI;noun
4842;nuQqAItb mz, Pxtb mz ;nuqAIb aoIdb mz ; qrAQ nuQdAQ aY nuQqAItb mz am mzlMmi;noun
4843;snA tAQbN, snA tAQbL, tAQbL, tAQbN, siQhAsN, KuBM ;niQTOn PMnnb aKNnb PidA am ; niQTOreNn snA tAQbNd qANToIri;noun
4844;wATi, wATi-wAreM ;kANndb wAri wAtAI ; areMbd wATi-wAreM tOdun mtM mAQhNgnu;noun
4845;lANgidmC KoQsANb ;lAN soCnnbgidmC KoQ TAQdoCp ; rAMgi lANmisiQn lzkAgidmC KoQsANKi;noun
4846;lYb ;msAgi lYbACpu TAdoCtun atoFp lYbAC amd lYbgi maoQ ; aYn BArxt lYb mtMd hirM kyAmuC tMlMmi;noun
4847;KoQ hAMPM ;KoQ hAMnb pox am ; mKoQ hAMhNnbgidmC KoQ hAMPMd PMhLlMmi;noun
4848;gMlA ;aduguMb pAtr  msid lY pAMbisiQ TAI ; mhACn gMlAd aAtrgulAb TAri;noun
4849;qQb ;noQsAnciQb TwAI pAnbsiQn mKoL hOn KoQb ; qAIhACki mmAQd mPMsid noQsA am qQlMmi;verb
4851;tAUTb, tAUb, ceNTb, ceNb, puTb ;IsiQgi IceLd tiLlg leFtn aduM cxKib ; IsiQ IcAUd sA-sN yAMn tAUTKr e;verb
4852;PiQgNb ;puCniQd ; PiQgNb mibu BAb tAhNb hAIbsi awAb amni;adjective
4853;TOnA Pb, liQjeL lYb, TOnA liQjeL lYb ;msAd akib poCtb ; TOnA Pb misiQdi kriguMb TbC am heCt TOnA lYn tOI;adjective
4854;sAMtugi, sAMtugi aoIb ;sAMtun sAb pox ; niQTMTAd sAMtugi Pin nuQqAIhLli;adjective
4855;PoQ PoQsAb ;yAMn sArb ; niQTMTAd PoQ PoQsAb cA TCpsidi KuxnuQqAI amni;adjective
4856;kAleNTA, asAb mtM ;asAb mtMg mri lYnb ; kAleNTAgi sutigi mtMd aYKoI nYnitAL cxlMmi;adjective
4857;KzsAU sAUrCp ;KzhOdn asAUb UxlCp ; mhAC rAmugi wA tAbd KzsAU sAUrCI;verb
4858;sAUb ;asAUbn TNb ; mhACpu Tin qAQbdu tAbd mhAC sAUrMmi;verb
4859;kAleN, kAleNTA ;asAb mtM ; kAleNd IsiQ yAMn KOrAQqi;noun
4860;sAbdgi aoIrCp lAInA ;hCcAQd nAb PAUb amsuQ kri-kriguMb hCcAQd Purisu ToClCp lAInA mKL am ; mhAC sAbdgi aoIrCp lAInAn wArMmi;noun
4861;luMb, luMTbgi maoQ ;poxluM aoIbgi PibM ; luMbn mrM aoIdun mhAC pox asi TAQgxp qMdr e;noun
4862;migi Pxtb wA qAQb mi, miwA qAQnb ;atoFpgi mrMd Pxtn qAQb ; kbirn migi Pxtb wA qAQb misiQbu anCpd TMnb pAUtAC pi;noun
4863;lOsiQgi mguN, leMjb mtO, mruaoIb maoQ ;poxki aToIb mtO sijiNnb nxtr g IkAIKuMnbbu hNThNb nxtr g heNgxhNbgi mcAC ; lOsiQgi mguNdi mPM KudiQmCt Ub PzI;noun
4864;minuQsi poCniQqAI aoIrb ;mhACki PibM Urg TOjAL UxniQb aoIb ; mhACki minuQsi poCniQqAI aoIrb PibMdu Ubd aY kFlMmi;adjective
4865;niQTin ToQdb ;Pjn ToQ-TACtb ; niQTin ToQdb cAC-IsAQ cAbdgi min nAb yAI;adjective
4866;KudoQTibn lAQgoI cLlb ;Pxtb PibM nA koIsiNb ; KudoQTibn lAQgoI cLlb migi mteQ pAQgdbni;adjective
4867;awAbn lACsiLlb ;nuQqAItbn lAQgoI cNb ; awAbn lACsiLlb min Izn-tFn TbC tOgdbni;adjective
4868;mirMd lYb ;mirYbACt cxlg KuNdAb nxtr g lYb ; mirMd lYb mi Krdi msAgi lYbAC amdi ImuQ-mnuQg UNnniQbn wACn-cACn leLli;adjective
4869;miroLlibi, nAUpuribi, msA wAI szdr ibi ;puCnuQd aqAQ yAUb ; miroLlibi nupisiQbu yAMn Pjn yeQsiN-KoxciNbigdbni;adjective
4870;tupi ;koCpu KuMnnb UFp poxsC am ; sy AMn aqAQb mcugi tupi UFpi;noun
4871;niyM kAIb ;Drm, aAINnciQbgi mAIyoCt lYb ; mhAC niyMkAIb TbC tObgi PArMmi;adjective
4873;arAnb wAKL ;knAguMbdmC puCniQd PAUrCp arANb wAKLloN ; adoMg UNnrb mtuQd aYgi arAnb wAKL adu koCKr e;noun
4874;puNsi wAri ;knAguMb msAn Ijb puNsi KoQcxki aoIb wAri ; gANDi IbuQqogi puNsi wAri pArurg aY yAMn puCniQ TOgxli;noun
4875;lYrC ;shr nxtr g KuQgzd lYb apiCp lMbi msigi mAIkY animCt yuMsiQ lY ; benArs lYrCn TLlb shrni;noun
4878;gAjr ;mKL amgi cAb yAb aTuMb lYbAC mnuQd tAb koMlAroQ mcu aoIb mru am ; gAjrd kArbohAIdr exki cAQ wAQn Pzqi;noun
4879;gAjr ;TArF, sAQtC tOb aTuMb mrA pANb pAMbi am ; mhAC lObuCt gAjr PoIri;noun
4880;KjAI ;mixki mKAd amdi mAIgi nAkL anid lYb cubA ; nQusAgi mYsAd mhACki KjAIdu qAQle;noun
4881;numixyuQbi ;cuMgi kAQluFki aoIb jib am msi numixki mqALd msAgi mcu aoLli ; numixyuQbin tiN-kAQ cAdun mbuC TACcY;noun
4882;cuMjAU ;cuMguMb adubu mdudgi Kr cAUKxp mhu ceNb Umzgi mbuCn sixtun cxp jib am ; cuMjAUgi TAUn mKL kyAgi lAyeQbd kANnY;noun
4884;kAr ;kAQKoQ mri pANb apiCp INjiNgi gAri ; pr DANmNtr in kArd tolg lMgi mPMsiQd yeQsiNb koIcx cxli;noun
4885;kAKN ;tr eN gAri kAtuF ; gAri gi kAKN KudiQmCt mi yAMn ciLlMmi;noun
4886;sA-sNnciQb gAri ;sAsiQn ciQb gAri ; mmAQqYgi mtMd sA-sNnciQb gAri KCn cxToC-cxsiNgi pAMbY aoIrMmi;noun
4887;riCso PMbAC ;pox-cY hAFlg INdun mPM amdgi atoFp mPM amd pudun cxnnb apiCp gAri ; mhACn riCso PMbACt hYnO yoLli;noun
4888;aqAQgi gAri ;aqAQsiQn toQdun sANnnb apiCp gAri ; rAmn melAd aqAQgi gAri toQnbgi niqAI tOMmi;noun
4889;sNgAri ;aduguMb gAri am msi sNn ciQqi ; qsisu KuQgzsiQd lOmisiQn sNgAri sijiNnri;noun
4890;gAri ;pox-cY nxtr g misiQbu mPM amdgi atoFp mPM amd punnb kAQKoQ pANb aceNb pox ; aYKoIn mriPAQbd leFtun kriguMb gAri am heCt lACp qAIrMmi;noun
4891;tr eN, reLgAri ;mniL, dijL nxtr g IleCtr iCki INjiNn yoxki PibANd ceLhNb gAri ; tr eNdu mtM cAn st esNd TuQqi;noun
4893;mtM yAMn kuirb, mtM puMnmCki aoIb ;numix msiQ kuIn lYb qMb ; numix TwANmicACnciQbsi mtM yAMn kuirb poxsiQni;adjective
4894;lubgi cAQ aonb ;arub,, luTb KzdoCp ; IruFp midun puKr igi lubgi cAQ aoLli;verb
4896;sCp IsY ;IsY sCpgi TbC nxtr g maoQ ; aYKoI qsi pNdit jsrAjn sCp IsY tAdun nuQqAIbgi mhAU lOgni;noun
4897;IsY ;IsY aoIn sCp wAhY preQ, sNd nxtr g pd ; knAn KoITumnrb KoNjeLd IsY asi hOdoClibno?;noun
4898;tiLhAx, tiL-kAQ sihNb ;mhiCsiQ hAxnbgidmC sijiNnb ; lOmin lObuCt tiLhAx hidCsiQ cAIToCli;adjective
4899;mriC cuMn tMb, pAU tMb ;mcA KAIn kriguMb Kr hAIb ; mhACn qrAQgi TOdoCsiQgi mrMd mriC cuMn tMlMmi;verb
4900;sYrAQb, sur pANb mi ;sCnbgidmC IsY seM-sAb kbi ; guLjAr mmiQ cxlb sYrAQb amni;noun
4901;Pijzgi mruMd sYsCp, pl e beC siQgr ;Pijzgi tuQd sCp amsuQ mdugi mtuQINn klAkArn sCtMm lAQb sYsCp ; kisor kumAr aPAUb Pijzgi mruMd sYsCp am aoIrMmi;noun
4902;IsYgi gy AN lYb, IsY hYb mi ;IsY hAIb mhYbu Kzb mi ; pNdit Bimsen josi mmiQ cxlb IsYgi gy AN lYb mi ni;noun
4903;lNgY cAUn lYb, pukY TNn lYb ;lN-TuM, mhY, mtiC cAb nxtr g ToIdoCp poxnciQbn TNn yAUrb ; szskr t hAIbsi lNgY cAUn lYb loNni;adjective
4904;nANToCtun ceNKr b ;ceNToCKr b ; pulisn nANToCtun ceNKr b mrALlYrbsiQbu Tiri;adjective
